,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,食道,,造血系統及網狀內皮系統,,鼻咽,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,373.13,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,623.05,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,396.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,非何杰金氏淋巴瘤,,胃,,鼻咽,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,370.37,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,757.58,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,325.73,,,,,,,,,,,,,,
,,,,50~54,,,,,1,303.95,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,588.24,1,588.24,,,,,1,588.24,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,肺、支氣管及氣管,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,1,179.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,406.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,353.36,1,353.36,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,952.38,,,,,1,952.38,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肺、支氣管及氣管,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,743.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,胰,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,476.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,607.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,467.29,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,331.13,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,336.70,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,458.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,胰,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,448.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,膀胱,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,129.53,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,653.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,602.41,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,3030.30,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,結直腸癌,,,,,膀胱,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,
,,,,5~9,,,1,258.40,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,534.76,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,775.19,,,,,1,387.60,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,429.18,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,531.91,1,531.91,,,,,,1,,531.91,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,1612.90,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,胰,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,326.80,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,411.52,,,,,1,411.52,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,1204.82,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,肝及肝內膽管,,肺、支氣管及氣管,,膀胱,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,371.75,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,411.52,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,386.10,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,336.70,,,1,336.70,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,961.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,肺、支氣管及氣管,,胃,,睪丸,,鼻咽,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,206.19,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,277.78,1,277.78,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,364.96,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,403.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,534.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,361.01,1,361.01,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,492.61,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,819.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,腎,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,523.56,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,431.03,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,387.60,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,343.64,,,1,343.64,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,699.30,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,2173.91,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,消化器官其他分界不明部位,,結直腸癌,,腦,,,,,鼻咽,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,408.16,,,,,,,,,,,,,,
,,,,40~44,,,1,358.42,,,1,358.42,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,446.43,,,,,,,,,,1,,446.43,,,,,,,,,,,
,,,,65~69,,,1,460.83,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,621.12,1,621.12,,,,,1,621.12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,肺、支氣管及氣管,,食道,,喉,,腦,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,243.90,,,,,,,,,,,,,,
,,,,35~39,,,,,1,313.48,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,478.47,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,826.45,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,689.66,,,,,1,344.83,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,448.43,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,1449.28,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1886.79,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,胃,,,,,腦,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,323.62,,,,,,,,,,,
,,,,35~39,,,,,,,1,295.86,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,558.66,,,2,1117.32,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,359.71,,,,,,,,,1,,,,359.71,,,,,,,,,,,,,,
,,,,65~69,,,1,409.84,,,,,,,1,,,,409.84,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,2272.73,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,肝及肝內膽管,,肺、支氣管及氣管,,結直腸癌,,腎,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,
,,,,35~39,,,1,289.02,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,395.26,,,,,,,,,,,,,,
,,,,55~59,,,,,2,851.06,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,1226.99,1,613.50,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,食道,,結直腸癌,,,,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,
,,,,45~49,,,,,1,362.32,,,1,362.32,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,746.27,,,,,,,,,,,,1,,373.13,,,,,,,,,,,
,,,,70~74,1,588.24,,,,,,,,,1,,,,588.24,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,2500.00,,,,,1,2500.00,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,胃,,食道,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,529.10,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,374.53,1,374.53,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,胸腺、心臟與中隔,,,,,造血系統及網狀內皮系統,,,結直腸癌,,,腎,,,膽囊及肝外膽管,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,
,,,,40~44,,,,,1,317.46,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,473.93,,,2,947.87,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,471.70,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,431.03,,,1,431.03,1,431.03,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,364.96,,,,,,,,,,,,,,,,,,1,,364.96,,,,,
,,,,70~74,,,1,552.49,,,,,,,,,,,,,,,1,,552.49,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,826.45,1,,826.45,,,,,,,1,,826.45,,
,,,,85+,,,,,,,,,1,3846.15,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,其它淋巴瘤,,肺、支氣管及氣管,,胰,,腎盂及其他泌尿系統,,攝護腺,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,378.79,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,558.66,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,381.68,,,,,,,1,381.68,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,500.00,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,819.67,1,819.67,,,1,819.67,1,,,,819.67,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胰,,,,,結直腸癌,,,膀胱,,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,
,,,,5~9,,,1,450.45,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,392.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,510.20,,,2,1020.41,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,408.16,,,,,,,,,,,,,,
,,,,70~74,,,,,1,446.43,1,446.43,,,,,,,,2,,892.86,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,819.67,,,,,,,,,1,,819.67,1,,819.67,,,,,
,,,,80~84,,,,,,,1,1960.78,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,小腸,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,,,造血系統及網狀內皮系統,,,腦,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,1,,421.94,,,,,,,,
,,,,35~39,1,268.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,275.48,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,373.13,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,515.46,,,,,,,,,,,
,,,,60~64,,,1,456.62,,,1,456.62,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,440.53,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,438.60,1,,,,438.60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,肺、支氣管及氣管,,胰,,結直腸癌,,睪丸,,膀胱,,,,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,
,,,,30~34,1,282.49,,,,,,,1,282.49,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,268.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,293.26,,,,,,,,,,,,,,,,,,,,,
