,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,38.70,,,,,,,,,2,38.70,,,,,,,,,,,1,19.35,,,,,,,1,19.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,19.78,2,,,,39.56,,,,,,,1,19.78,2,39.56,1,19.78,,,,,,,1,19.78,1,19.78,,,,,,,1,19.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,18.95,2,,,,37.89,,,,,1,18.95,3,56.84,3,56.84,,,,,1,18.95,,,,,1,18.95,,,,,1,18.95,,,,,2,37.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,73.78,,,,,,,,,2,,,,49.19,,,,,4,98.38,2,49.19,7,172.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,36.44,,,,,,,,,,,,,,,,,,,,4,145.77,4,145.77,1,36.44,,,,,1,36.44,,,1,36.44,1,36.44,,,,,2,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,54.38,,,,,,,,,1,,,,54.38,1,54.38,,,,,3,163.13,5,271.89,,,1,54.38,,,1,54.38,1,54.38,4,217.51,,,,,1,54.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,102.56,,,,,,,,,,,,,,,,,,1,102.56,1,102.56,,,,,,,,,,,,,,,,,,,,,1,102.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,205.76,,,,,,,,,,,,1,205.76,3,617.28,,,,,,,,,,,2,411.52,,,,,,,,,1,205.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16.84,,,,,,,,,1,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,9.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,7.91,,,1,,,,7.91,,,,,,,,,,,,,,,,,1,7.91,,,,,,,1,7.91,,,,,,,,,1,7.91,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,10.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,15.24,1,15.24,,,,,,,,,,,,,,,,2,30.48,1,15.24,,,2,30.48,,,,,,,,,,,,,,,,,1,15.24,,,,,1,15.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,17.76,1,17.76,3,,,,53.28,,,,,1,17.76,,,,,,,,,,,1,17.76,,,2,35.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,3,,,,61.37,,,,,,,2,40.92,,,2,40.92,3,61.37,,,,,,,,,,,,,,,,,,,,,1,20.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,18.63,1,18.63,,,1,18.63,2,37.25,,,5,93.13,5,93.13,1,18.63,,,,,,,,,,,1,18.63,,,,,,,4,74.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,22.81,,,,,3,,,,68.42,,,,,1,22.81,3,68.42,,,6,136.83,2,45.61,,,,,,,,,,,5,114.03,,,,,,,,,1,22.81,,,1,22.81,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,33.65,,,,,,,2,,,,67.29,,,1,33.65,,,9,302.83,,,2,67.29,,,,,,,,,,,1,33.65,,,,,,,,,,,2,67.29,,,,,1,33.65,,,,,,,,,,,,,,,,,,
,,,,65~69,2,102.25,,,,,,,,,,,,,,,,,,2,102.25,6,306.75,1,51.12,11,562.37,,,,,,,1,51.12,,,1,51.12,1,51.12,,,,,1,51.12,1,51.12,,,2,102.25,,,1,51.12,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,95.06,,,,,2,,,,190.11,,,,,,,,,,,1,95.06,,,,,,,,,,,,,3,285.17,,,,,,,1,95.06,,,,,,,1,95.06,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,203.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,203.67,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,444.44,,,,,,,,,,,1,444.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,444.44,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,7.88,,,,,,,,,,,,,,,,,,,1,7.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,9.04,,,,,,,,,,,,,,,,1,9.04,,,,,,,,,,,,,1,9.04,,,,,,,,,2,18.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,7.69,,,,,,,,,,,,,,,,,,1,7.69,,,,,,,,,,,,,,,,,,,,,1,7.69,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,4,37.11,1,9.28,,,,,1,9.28,,,,,,,1,9.28,,,,,,,,,,,,,,,1,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,15.17,,,,,,,,,,,,,,2,30.33,,,,,,,,,2,30.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,33.06,,,,,,,,,,,,,,,2,33.06,,,,,,,1,16.53,,,,,,,3,49.59,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,1,20.96,,,2,41.93,5,104.82,,,,,1,20.96,,,,,,,,,,,,,,,2,41.93,,,2,41.93,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,18.48,2,36.95,,,,,1,,,,18.48,7,129.34,,,,,,,1,18.48,4,73.91,,,,,3,55.43,,,,,2,36.95,3,55.43,,,,,1,18.48,2,36.95,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,8,174.75,,,,,,,4,87.37,6,131.06,,,,,11,240.28,,,4,87.37,1,21.84,1,21.84,,,1,21.84,,,,,1,21.84,,,1,21.84,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,3,91.97,,,,,,,1,30.66,6,183.94,,,1,30.66,7,214.59,,,1,30.66,1,30.66,,,,,,,2,61.31,1,30.66,,,,,3,91.97,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,92.46,,,,,,,1,46.23,,,,,,3,138.70,,,,,,,1,46.23,9,416.09,3,138.70,,,8,369.86,2,92.46,,,,,1,46.23,1,46.23,,,,,,,,,,,1,46.23,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,87.64,,,,,,1,87.64,,,,,,,,,3,262.93,,,,,2,175.28,2,175.28,,,,,4,350.57,1,87.64,,,,,,,,,,,1,87.64,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,173.31,,,,,,,,,,,,,,1,173.31,,,,,,,3,519.93,1,173.31,,,,,1,173.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,4,30.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.81,,,,,,,,,,,,,1,8.81,1,8.81,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,8.73,,,,,,,,,,,,2,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,7.56,,,,,,,,,,,,,,,,1,7.56,,,,,,,1,7.56,,,,,,,,,1,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,8.30,,,,,,,,,,,,,,,1,8.30,,,,,,,1,8.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,14.30,,,,,,,,,,,,,,,,,,,,,,,,,1,14.30,,,,,1,14.30,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,2,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,41.05,,,,,,,,,,,,,,,,,,2,41.05,,,,,,,2,41.05,,,1,20.53,,,1,20.53,,,,,,,,,,,,,,,,,2,41.05,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,4,76.06,,,,,3,57.05,3,57.05,,,1,19.02,,,,,,,,,1,19.02,,,1,19.02,,,,,,,2,38.03,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,21.36,,,1,21.36,2,,,,42.73,,,,,3,64.09,,,,,,,4,85.45,,,2,42.73,2,42.73,,,1,21.36,,,,,,,,,,,,,,,2,42.73,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,28.52,,,,,,,,,,,,,,,,2,57.05,2,57.05,,,,,,,3,85.57,,,1,28.52,,,,,,,,,1,28.52,,,2,57.05,,,1,28.52,2,57.05,,,1,28.52,,,,,,,,,,,,,,,,,,
,,,,65~69,1,48.33,,,,,,,,,,,,,,,,,,4,193.33,,,1,48.33,,,4,193.33,,,6,290.00,3,145.00,,,,,,,1,48.33,,,,,,,,,1,48.33,,,1,48.33,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,1,70.97,,,,,,,1,70.97,1,70.97,2,141.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,153.37,,,,,,,,,,,,,,,,2,306.75,,,,,,,2,306.75,,,2,306.75,,,,,,,,,,,,,,,,,,,1,153.37,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,404.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,404.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,2,15.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,15.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,8.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,8.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,7.68,,,,,,,,,,1,7.68,,,,,,,,,,,,,,,,,,,,,,,,,1,7.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,3,38.92,,,,,,,,,,1,12.97,,,,,,,,,,,,,,,,,,,,,,,,,2,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,3,45.23,,,,,,,,,,1,15.08,,,,,,,,,,,,,,,,,,,,,,,,,1,15.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,39.29,,,,,,,3,58.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,19.55,,,1,19.55,,,10,195.47,,,,,,,,1,19.55,1,19.55,,,2,39.09,1,19.55,,,,,,,,,,,1,19.55,,,,,,,2,39.09,,,1,19.55,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,20.53,,,1,20.53,1,20.53,4,82.10,,,,,,,,1,20.53,2,41.05,1,20.53,3,61.58,,,,,1,20.53,1,20.53,,,3,61.58,2,41.05,1,20.53,,,,,2,41.05,1,20.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,6,161.68,1,,,,26.95,,,1,26.95,10,269.47,,,5,134.73,1,26.95,,,,,,,,,2,53.89,2,53.89,,,,,,,2,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,44.52,,,1,44.52,,,5,222.62,,,,,,,,1,44.52,5,222.62,,,,,2,89.05,,,2,89.05,,,,,,,,,,,2,89.05,,,,,,,1,44.52,1,44.52,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,67.66,2,135.32,,,2,135.32,3,202.98,,,,,,,,,,,1,67.66,,,,,1,67.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,147.71,,,,,,,,2,295.42,3,443.13,,,1,147.71,,,,,,,,,,,1,147.71,1,147.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,322.58,,,,,,,,,,,,,,,,,,,,,,,,,2,645.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
