,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,9.68,,,,,,,,,,,,,,,,,,,,,,1,9.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,8.83,,,,,,,,,,,,,,,,,,,,,,1,8.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,7.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,8.44,,,,,,,,,,,,,,,,,,,,,,,,1,8.44,,,,,,,,,,,,,,,2,16.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.03,,,1,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,9.72,,,,,,,,,,,,,,,1,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,29.90,1,14.95,,,,,,,,,,,,,,,,,,,,,,,1,14.95,,,1,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,15.57,1,15.57,,,1,15.57,3,,,,46.70,1,15.57,1,15.57,,,1,15.57,,,,,,,,,,,1,15.57,1,15.57,,,,,,,1,15.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,17.61,,,1,17.61,,,3,52.83,1,17.61,,,,,,,1,17.61,,,,,,,,,,,1,17.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,15.08,,,,,,,5,,,,75.39,,,,,,,4,60.31,2,30.16,1,15.08,,,,,,,2,30.16,,,,,,,1,15.08,3,45.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,6,,,,94.10,1,15.68,5,78.42,,,3,47.05,5,78.42,,,,,1,15.68,,,2,31.37,,,,,1,15.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,22.11,3,66.33,,,,,,,3,,,,66.33,,,3,66.33,,,3,66.33,2,44.22,,,,,,,,,1,22.11,,,,,,,3,66.33,5,110.55,,,1,22.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,104.24,1,34.75,6,208.48,,,5,173.73,,,,,,,1,34.75,2,69.49,,,,,,,2,69.49,,,1,34.75,1,34.75,1,34.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,68.68,1,,,,68.68,1,68.68,5,343.41,1,68.68,2,137.36,,,,,,,,,,,1,68.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,146.20,,,3,438.60,,,,,,,,,,,,,,,1,146.20,,,1,146.20,,,,,1,146.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,333.33,,,,,,,,,,3,1000.00,,,1,333.33,,,,,,,,,,,,,,,,,,,1,333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,1010.10,,,,,,,,,,,,,,1,1010.10,,,,,1,1010.10,,,,,,,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,9.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,14.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,17.59,,,,,,,1,17.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,15.10,,,,,1,15.10,,,,,,,,,,,,1,15.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,16.16,1,16.16,1,16.16,,,1,16.16,,,,,1,16.16,1,16.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,21.46,,,1,21.46,6,,,,128.76,1,21.46,,,,,1,21.46,,,,,,,1,21.46,1,21.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,35.32,1,,,,35.32,,,,,,,1,35.32,,,1,35.32,,,2,70.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,118.69,,,,,,,,,,,,,,,,,1,59.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,250.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,306.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,751.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.95,,,,,,,,,1,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,2,17.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.48,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,7.86,1,7.86,,,,,,1,7.86,,,,,,,1,7.86,,,1,7.86,,,1,7.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.35,,,,,,,,,,,,,,,,,,
,,,,35~39,1,13.22,,,,,,,1,13.22,,,,,,3,39.65,,,1,13.22,,,,,,,,,,,,,,,,,,,,,,,,,1,13.22,,,1,13.22,,,1,13.22,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,14.60,,,,,,,1,14.60,1,14.60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.60,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,18.12,1,18.12,,,,,,,,5,90.60,,,,,,,,,2,36.24,,,,,,,,,,,,,1,18.12,,,1,18.12,,,,,,,2,36.24,1,18.12,,,,,,,,,,,,,,,,,,
,,,,50~54,1,16.70,,,,,,,3,50.11,,,,,,4,66.81,,,,,,,,,6,100.22,,,,,4,66.81,,,1,16.70,,,,,,,1,16.70,,,,,,,,,2,33.41,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,16.72,,,,,,8,133.76,,,,,1,16.72,1,16.72,11,183.92,1,16.72,,,4,66.88,2,33.44,,,,,,,,,3,50.16,1,16.72,2,33.44,1,16.72,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,7,150.47,,,,,,,3,64.49,9,193.47,,,,,5,107.48,1,21.50,,,,,,,,,1,21.50,2,42.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,32.95,,,,,,,,,,,,,,2,65.90,,,,,,,3,98.85,8,263.59,,,,,4,131.80,2,65.90,,,,,,,3,98.85,,,,,,,,,1,32.95,,,2,65.90,,,,,,,,,,,,,,,,
,,,,70~74,,,1,54.05,,,,,,,,,,,,3,162.16,1,54.05,,,,,1,54.05,2,108.11,,,,,3,162.16,1,54.05,1,54.05,,,,,,,1,54.05,,,,,,,1,54.05,,,3,162.16,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,2,251.26,,,,,4,502.51,,,,,1,125.63,,,1,125.63,,,,,,,,,,,,,2,251.26,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,2,574.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,2,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,2,16.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,9.06,,,,,,,,,,1,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,2,24.05,,,,,,,,,3,36.08,,,,,,,,,,,,,,,1,12.03,2,24.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,43.31,,,,,2,28.87,,,,,,,,3,43.31,,,,,1,14.44,,,,,,,,,,,,,,,1,14.44,,,,,1,14.44,,,1,14.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,53.20,,,,,,,,,,,,,,2,35.47,,,1,17.73,2,35.47,,,1,17.73,1,17.73,,,,,,,,,,,,,,,1,17.73,1,17.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,17.67,,,1,17.67,,,,,,8,141.37,,,2,35.34,3,53.01,,,2,35.34,1,17.67,1,17.67,,,,,,,,,,,3,53.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,31.61,,,,,,,,,,,,,,7,110.62,1,15.80,,,5,79.01,,,,,,,,,,,,,2,31.61,,,,,1,15.80,2,31.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,20.27,,,,,,2,40.54,,,1,20.27,5,101.34,,,5,101.34,2,40.54,,,1,20.27,,,2,40.54,,,,,1,20.27,,,,,2,40.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,63.92,1,31.96,1,31.96,,,,,,,,,,2,63.92,,,2,63.92,3,95.88,,,1,31.96,1,31.96,,,1,31.96,,,4,127.84,,,1,31.96,,,1,31.96,,,1,31.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,3,150.00,,,2,100.00,7,350.00,1,50.00,4,200.00,1,50.00,,,1,50.00,,,3,150.00,,,,,,,,,,,1,50.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,3,328.95,,,,,1,109.65,1,109.65,2,219.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
