,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,甲狀腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,後腹膜腔及腹膜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,352.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,直腸與肛門,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,390.63,,,1,390.63,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,406.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,787.40,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肺、支氣管及氣管,,胃,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,574.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,719.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,980.39,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,1470.59,1,1470.59,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,皮膚,,肝及肝內膽管,,直腸與肛門,,後腹膜腔及腹膜,,胃,,骨、關節及關節軟骨,,,,,腎盂及其他泌尿系統,,,鼻咽,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,255.75,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,450.45,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,390.63,,,,,,1,,390.63,,,,,,,,,,,,,
,,,,60~64,,,1,546.45,,,,,,,,,,,,,,,1,,546.45,,,,,,,,,,
,,,,65~69,1,645.16,,,,,1,645.16,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,肝及肝內膽管,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,418.41,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,377.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,肝及肝內膽管,,直腸與肛門,,胃,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,,,,結直腸癌,,,鼻咽,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,347.22,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,561.80,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,584.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,381.68,,,1,381.68,,,1,381.68,1,,,,381.68,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,1,,467.29,,,,,,,,,,
,,,,65~69,,,,,,,1,617.28,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,2702.70,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,鼻咽,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,
,,,,45~49,1,549.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,414.94,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,421.94,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,858.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,961.54,,,1,,,,961.54,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,1136.36,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,2702.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,非何杰金氏淋巴瘤,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,197.24,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,438.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,595.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,甲狀腺,,肺、支氣管及氣管,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,309.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,564.97,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,555.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,直腸與肛門,,非何杰金氏淋巴瘤,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,386.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,495.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,416.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,392.16,,,,,1,392.16,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,502.51,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,,,,結直腸癌,,,攝護腺,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,
,,,,25~29,1,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,543.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,411.52,,,,,,,,,,,,,,,,
,,,,60~64,1,378.79,,,,,1,378.79,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,1,,480.77,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,740.74,,,,,,,,,,,,,
,,,,75~79,,,,,1,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1639.34,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,207.47,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,483.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,427.35,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1515.15,,,1,1515.15,,,1,,,,1515.15,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,4761.90,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,結直腸癌,,鼻咽,,,,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,436.68,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,425.53,,,,,,,1,425.53,1,,,,425.53,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,431.03,,,,,,,,,,,,,
,,,,65~69,,,,,1,425.53,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1886.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,肺、支氣管及氣管,,造血系統及網狀內皮系統,,結直腸癌,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,
,,,,35~39,1,250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,581.40,,,,,1,581.40,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,434.78,,,,,,,,,1,,,,434.78,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,427.35,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,632.91,,,,,1,,,,632.91,,,,,,,,,,,,,,,,
,,,,75~79,1,892.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1960.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,結直腸癌,,結締組織、皮下組織及其他軟組織,,,,,腎盂及其他泌尿系統,,,膽囊及肝外膽管,,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,,354.61,,,,,,,,,,
,,,,30~34,2,496.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,515.46,,,,,,,,1,,515.46,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,429.18,,,1,,,,429.18,,,,,,,,,,,,,,,,
,,,,65~69,,,1,423.73,1,423.73,1,423.73,,,,,,,,,,,,,,2,,847.46,,,,,,,
,,,,75~79,1,877.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,2000.00,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,胰,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,
,,,,20~24,,,1,334.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,348.43,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,249.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,421.94,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,431.03,,,,,1,431.03,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,961.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1666.67,,,1,,,,1666.67,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,,,,造血系統及網狀內皮系統,,,膀胱,,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,
,,,,35~39,1,238.66,,,,,1,238.66,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,523.56,,,,1,,523.56,,,,,,,
,,,,60~64,1,432.90,,,,,,,,,1,,,,432.90,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,497.51,,,1,497.51,1,,,,497.51,,,,,,,,,,,,,,,,
,,,,75~79,,,1,833.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1785.71,,,,,,,,,,,1,,1785.71,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,小腸,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,腎盂及其他泌尿系統,,,腦,,,攝護腺,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,
,,,,35~39,,,,,2,511.51,1,255.75,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,284.90,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,,323.62,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,,440.53,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,595.24,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,,1,,483.09,,,,
,,,,70~74,1,485.44,,,1,485.44,,,2,970.87,,,,,,1,,485.44,,,,1,,485.44,1,,485.44,,,,
,,,,75~79,,,,,,,1,862.07,1,862.07,,,,,,1,,862.07,1,,862.07,,,,1,,862.07,,,,
,,,,80~84,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,食道,,,,,結直腸癌,,,攝護腺,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,
,,,,30~34,,,,,,,1,364.96,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,271.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,581.40,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,487.80,1,487.80,1,487.80,,,,,,,,2,,975.61,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,465.12,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,502.51,,,,,1,502.51,1,,,,502.51,,,,,,,,,,,,,,,,
,,,,75~79,,,1,787.40,,,,,1,787.40,,,,,,1,,787.40,1,,787.40,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,1204.82,,,,,,,,,,
,,,,85+,,,,,,,,,1,2439.02,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
