,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,48.45,,,,,,,5,242.25,,,,,,2,96.90,2,96.90,1,48.45,2,96.90,1,48.45,,,,,2,96.90,4,193.80,,,1,48.45,1,48.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,2,220.75,,,1,110.38,1,110.38,,,,,,,1,110.38,,,,,,,,,1,110.38,1,110.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,251.26,,,1,251.26,,,1,251.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,729.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,8.51,1,8.51,,,,,,,,,,,1,8.51,1,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.28,,,,,,,,,,,,,1,10.28,,,,,,,,,1,10.28,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,8.59,,,1,,,,8.59,,,1,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,10.37,,,,,,,,,,,,,,2,20.74,,,,,,,,,,,,,,,1,10.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,16.47,,,,,,,,,,,,,1,16.47,,,,,,,,,,,,,,,,,,,,,,,1,16.47,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,22.38,1,22.38,,,,,6,134.26,,,1,22.38,1,22.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,5,,,,120.39,,,,,,,,,,,,,1,24.08,,,,,,,,,,,1,24.08,1,24.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,19.48,,,1,19.48,1,19.48,1,,,,19.48,,,,,,,,,3,58.43,,,4,77.91,,,2,38.96,,,,,,,2,38.96,,,,,,,,,1,19.48,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,21.51,,,,,4,,,,86.02,,,,,,,2,43.01,4,86.02,1,21.51,5,107.53,,,,,,,,,,,1,21.51,2,43.01,1,21.51,2,43.01,1,21.51,1,21.51,1,21.51,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,30.67,,,,,,,1,30.67,4,,,,122.66,,,,,,,,,9,275.99,,,3,92.00,,,,,,,,,,,1,30.67,,,,,,,,,,,3,92.00,1,30.67,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,41.91,1,41.91,1,41.91,1,41.91,,,4,167.64,1,41.91,1,41.91,,,,,,,,,2,83.82,1,41.91,,,,,1,41.91,,,,,1,41.91,,,,,,,,,,,,,,,,
,,,,70~74,,,1,95.33,,,,,,,,,,,,,,,,,,1,95.33,2,190.66,,,1,95.33,1,95.33,,,,,,,,,1,95.33,,,,,,,,,2,190.66,1,95.33,,,1,95.33,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,196.08,,,,,,,2,392.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,735.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,8.41,3,25.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.41,,,1,8.41,1,8.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,10.18,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.18,,,,,,,,,,,1,10.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,2,16.65,,,,,,,,,,1,8.33,,,,,,,,,,,,,,,,,,,,,,,1,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,9.22,,,,,,,,,,,,,,,,,,,,,,1,9.22,1,9.22,,,,,,,,,,,5,46.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,15.44,,,,,,,,,,,,2,30.87,,,,,,,,,,,,,1,15.44,,,,,,,,,,,1,15.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,21.19,,,,,,,,1,21.19,2,42.38,1,21.19,1,21.19,,,,,,,,,,,,,,,,,,,,,1,21.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,24.54,,,,,,,1,24.54,,,,,,,,1,24.54,,,2,49.08,,,1,24.54,,,,,1,24.54,,,,,,,,,,,4,98.16,,,1,24.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,19.48,1,19.48,,,1,19.48,2,38.96,,,,,,1,19.48,6,116.89,,,5,97.41,,,,,,,2,38.96,2,38.96,,,,,,,,,,,2,38.96,,,1,19.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,21.18,2,42.36,,,,,,1,21.18,1,21.18,,,,,,,,,,,,,4,84.73,2,42.36,,,,,1,21.18,,,3,63.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,55.19,,,,,,,3,82.78,1,,,,27.59,2,55.19,7,193.16,,,8,220.75,1,27.59,,,,,,,1,27.59,,,,,1,27.59,,,1,27.59,2,55.19,1,27.59,2,55.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,79.84,,,,,,,,3,119.76,,,5,199.60,4,159.68,,,,,,,2,79.84,,,,,,,,,2,79.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,171.53,1,85.76,,,,,,,,,,,1,85.76,1,85.76,,,1,85.76,,,,,,,,,,,2,171.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,179.86,,,,,,,,1,179.86,,,3,539.57,,,1,179.86,1,179.86,,,,,,,,,,,,,,,,,,,1,179.86,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,502.51,,,,,,,,,,,,,,,,,,,,,,,,,1,502.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,8.16,,,,,,,,1,8.16,,,,,,,,,,,,,,,,,,,,,1,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,9.78,1,,,,9.78,,,1,9.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,10.00,,,,,,,,,,,,,,,,,,,,,,3,29.99,,,,,1,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,8.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,8.78,,,,,,,,,,,,1,8.78,1,8.78,,,1,8.78,,,,,,,,,,,,,,,,,,,1,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,14.07,,,,,,,,,1,,,,14.07,,,,,,,,,,,,,,,,,2,28.15,,,,,,,,,,,1,14.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,23.37,,,,,,,,,3,,,,70.11,,,,,,,1,23.37,1,23.37,,,,,,,1,23.37,,,,,,,1,23.37,,,2,46.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,3,60.04,2,40.02,,,,,,,,,,,,,,,,,,,2,40.02,,,,,1,20.01,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,4,,,,85.87,,,,,1,21.47,6,128.81,2,42.94,1,21.47,,,,,,,2,42.94,,,,,2,42.94,1,21.47,3,64.41,,,1,21.47,1,21.47,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,26.61,1,26.61,,,,,1,26.61,,,,,,,,,,1,26.61,6,159.66,4,106.44,,,,,,,,,3,79.83,,,,,1,26.61,,,1,26.61,1,26.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,80.32,1,40.16,,,,,,,3,,,,120.48,,,1,40.16,,,3,120.48,3,120.48,1,40.16,,,,,1,40.16,3,120.48,,,,,,,2,80.32,,,,,,,1,40.16,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,145.24,,,,,,,,,,,,,,,,,,1,72.62,2,145.24,3,217.86,2,145.24,,,,,1,72.62,,,,,,,,,,,1,72.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,2,332.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,390.63,1,390.63,,,1,390.63,,,,,,,,,,,,,,,,,,,,,1,390.63,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,2,17.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,9.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.45,,,,,1,8.45,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,16.27,,,1,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,32.55,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,25.72,,,,,,,,,,,,,,,,,,,,,,1,12.86,,,,,,,,,,,,,,,1,12.86,,,2,25.72,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,2,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.52,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,23.36,,,,,1,23.36,,,1,,,,23.36,,,,,,,2,46.73,,,1,23.36,,,,,,,,,,,,,1,23.36,1,23.36,,,,,,,,,1,23.36,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,42.81,,,,,1,21.40,,,3,,,,64.21,,,1,21.40,1,21.40,4,85.62,,,2,42.81,1,21.40,,,,,,,,,,,2,42.81,,,,,,,,,1,21.40,3,64.21,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,20.70,,,,,,,1,20.70,4,,,,82.82,,,,,,,1,20.70,,,4,82.82,,,2,41.41,,,,,1,20.70,1,20.70,1,20.70,,,,,,,,,1,20.70,2,41.41,1,20.70,1,20.70,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,24.98,1,24.98,,,8,,,,199.85,1,24.98,,,2,49.96,8,199.85,,,4,99.93,4,99.93,2,49.96,,,,,,,,,2,49.96,,,,,,,,,2,49.96,3,74.94,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,78.25,,,,,,,2,78.25,2,,,,78.25,,,,,3,117.37,7,273.87,,,3,117.37,3,117.37,1,39.12,,,,,,,,,2,78.25,,,,,,,,,4,156.49,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,62.66,,,,,1,62.66,1,,,,62.66,,,,,1,62.66,6,375.94,1,62.66,1,62.66,2,125.31,,,,,1,62.66,,,,,1,62.66,,,1,62.66,,,,,,,,,,,2,125.31,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,2,332.23,,,1,166.11,,,,,,,,,,,,,1,166.11,,,,,,,,,,,,,,,1,166.11,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,340.14,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
