,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,909.09,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,胃,,食道,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,380.23,2,760.46,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,3030.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肺、支氣管及氣管,,胃,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,174.22,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,401.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,341.30,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,1408.45,,,1,1408.45,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,食道,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,179.53,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,431.03,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,1234.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,胃,,食道,,喉,,結直腸癌,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,340.14,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,413.22,1,413.22,1,413.22,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,2439.02,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,肺、支氣管及氣管,,胃,,食道,,鼻咽,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,537.63,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,476.19,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,431.03,,,1,431.03,1,431.03,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,9090.91,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肺、支氣管及氣管,,胃,,食道,,攝護腺,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,450.45,1,450.45,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,492.61,2,985.22,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,1282.05,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,581.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,393.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,487.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,肺、支氣管及氣管,,胃,,腎盂及其他泌尿系統,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,425.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,790.51,,,1,395.26,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,487.80,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,1149.43,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肺、支氣管及氣管,,胃,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,549.45,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,386.10,1,386.10,1,386.10,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,526.32,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,854.70,1,854.70,1,854.70,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肺、支氣管及氣管,,胃,,食道,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,264.55,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,598.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,418.41,1,418.41,1,418.41,1,418.41,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,540.54,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,1515.15,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,喉,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,263.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,436.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,617.28,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,其他男性生殖器官,,肺、支氣管及氣管,,胃,,食道,,,,,眼及淚腺,,,喉,,,腦,,,膀胱,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,
,,,,40~44,,,,,,,,,,,1,,,,502.51,,,,,,,1,,502.51,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,1,,478.47,,,,,,,,
,,,,65~69,,,,,,,,,1,518.13,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,653.59,2,1307.19,,,,,,,,1,,653.59,,,,,,,1,,653.59,,
,,,,75~79,,,1,1694.92,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,2,6451.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,喉,,腎盂及其他泌尿系統,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,
,,,,40~44,1,510.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,518.13,,,,,,,1,518.13,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,497.51,1,497.51,1,497.51,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,1587.30,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,584.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,458.72,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,769.23,1,769.23,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,2941.18,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,喉,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,
,,,,35~39,,,1,313.48,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,558.66,,,,,1,558.66,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,507.61,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,775.19,,,2,1550.39,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,1052.63,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,2702.70,,,,,1,,,,2702.70,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,腎盂及其他泌尿系統,,,,,睪丸,,,攝護腺,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,,314.47,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,568.18,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,675.68,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,628.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,534.76,1,534.76,2,1069.52,1,,,,534.76,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,,787.40,,,,,,,,
,,,,75~79,1,900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,2702.70,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,男性乳房,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,,,,膀胱,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,
,,,,45~49,1,531.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,869.57,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,657.89,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,719.42,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,534.76,1,534.76,1,534.76,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,699.30,,,,,,,,,,,,,,
,,,,75~79,,,,,2,2020.20,,,,,,,,,,1,,1010.10,,,,,,,,,,,
,,,,80~84,,,,,2,6060.61,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,鼻咽,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,
,,,,45~49,,,,,1,540.54,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,800.00,,,,,,,,,,,,,,
,,,,55~59,,,1,699.30,,,,,1,699.30,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,704.23,,,,,,,1,704.23,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,584.80,,,1,584.80,1,584.80,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,689.66,1,689.66,,,1,689.66,1,689.66,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,4347.83,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,,膽囊及肝外膽管,,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,
,,,,50~54,1,763.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,763.36,,,,,,,,,,,
,,,,60~64,1,675.68,,,,,,,,,1,,,,675.68,,,,,,,,,,,,,,
,,,,65~69,,,,,1,689.66,,,,,1,,,,689.66,,,,1,,689.66,1,,689.66,,,,,
,,,,70~74,,,,,1,645.16,,,1,645.16,1,,,,645.16,1,,645.16,,,,,,,,,,,
,,,,75~79,,,1,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,2127.66,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,4166.67,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,
,,,,25~29,1,284.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,348.43,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,680.27,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,675.68,,,1,675.68,1,,,,675.68,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,1449.28,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,1369.86,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,2000.00,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,直腸與肛門,,非何杰金氏淋巴瘤,,胃,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,
,,,,30~34,1,263.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,862.07,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,746.27,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,729.93,,,1,729.93,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,4347.83,1,4347.83,1,,,,4347.83,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,352.11,,,,,,,,,,,,,,
,,,,50~54,,,1,602.41,,,,,1,602.41,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,970.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,724.64,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,854.70,,,1,854.70,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,709.22,,,1,709.22,1,709.22,1,709.22,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,2000.00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
