,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,24.53,1,38.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,36.00,,,,,,,,,,,1,11.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.36,1,53.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,44.80,,,,,,,,,,,,,,,,,,,,1,44.80,,,2,29.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,37.45,,,,,,,,1,37.45,,,,,,,,,1,37.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,34.66,1,59.35,1,59.35,,,,,,,,,,,,,,,,2,118.69,1,59.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,59.10,,,,,,,,,,,,,,,,2,210.08,1,105.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,160.51,,,,,,,,,,,,,,2,350.26,1,175.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,6.52,,,,,,,,,1,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,7.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,39.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,8.36,,,,,,,,1,8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,2,17.70,,,,,,,,,,,,,,,,,,,,,,,,,1,8.85,,,1,38.15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,2,13.18,,,,,,,,,,,,,,,,,,2,15.54,,,,,,,,,,,,,,,,,,,1,43.31,,,,,1,43.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,130.80,,,,,,,,,,,,,,3,25.52,,,,,,,1,9.78,,,,,,,,,,,,,,,,,,,,,,,1,30.34,,,1,9.78,2,17.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,22.05,,,,,,,,,,,,,,4,44.11,,,,,,,,,1,12.63,,,,,1,12.63,,,,,,,,,,,,,,,,,,,,,2,22.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,15.12,,,,,,,1,86.88,,,,,,4,51.53,,,,,,,,,,,2,25.76,,,1,15.12,,,,,,,,,,,,,,,,,,,,,2,25.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,4,78.23,,,,,,,1,19.56,,,,,1,19.56,,,,,,,,,,,,,,,,,1,19.56,,,1,19.56,1,90.09,1,19.56,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,22.64,,,1,87.72,,,,,,,,,,4,71.98,1,22.64,2,175.44,,,,,2,45.28,6,71.51,,,2,50.33,1,35.29,,,1,22.64,,,,,,,,,,,,,,,4,90.56,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,29.30,1,96.43,1,50.45,,,1,29.30,2,,,,44.94,7,108.83,,,,,,,1,96.43,,,3,46.64,,,4,117.20,2,192.86,,,1,29.30,1,96.43,3,67.42,,,2,37.07,1,50.45,,,,,2,58.60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,150.38,,,1,45.77,,,2,70.18,,,,,,2,300.75,,,,,,,,,,,4,123.80,,,7,245.61,2,61.90,1,45.77,,,,,,,,,2,191.20,5,128.34,,,2,300.75,1,45.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,121.21,,,,,,,,,,,,,,2,94.38,,,,,,,,,1,60.61,8,377.54,,,2,121.21,3,267.14,,,,,,,,,1,60.61,,,,,,,,,1,60.61,1,213.22,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,1,438.60,2,169.49,,,2,177.46,,,,,,,,,,,,,,,1,438.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,251.26,,,,,,,,,,,,,,,,,,,,,,1,251.26,,,,,,,,,,,,,,,,,,,,,,,1,251.26,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,3030.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,淋巴結,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,6.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,19.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,8.18,,,,,,,,,,,,,,,,,,,1,8.18,,,,,2,16.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,23.19,1,7.42,,,,,,,,,,,,,,1,23.19,1,7.42,,,,,,,,,1,23.19,,,1,7.42,,,2,14.85,1,7.42,3,16.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,8.15,,,,,,,,,,,,2,16.31,,,,,,,,,,,,,,,,,,,2,16.31,,,,,,,,,,,3,24.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,13.02,,,1,13.02,,,,,,,,,,2,22.77,,,,,1,13.02,1,13.02,,,,,,,,,,,,,,,,,,,,,,,1,13.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,4,49.88,,,,,,,1,14.54,,,,,,,,,,,,,,,,,,,,,,,3,43.63,,,1,14.54,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,19.62,,,,,,,,,,,,3,42.88,,,,,,,1,52.60,1,94.07,1,19.62,1,52.60,,,,,,,,,,,,,,,2,39.25,1,19.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,7,98.36,,,,,,,,,3,106.84,3,42.15,1,23.21,,,,,2,46.41,,,,,2,71.23,,,,,1,23.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,30.85,2,61.69,,,,,,,3,54.77,2,36.52,1,30.85,5,91.29,,,1,30.85,1,30.85,,,,,,,,,2,46.95,1,44.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,134.05,,,,,,,,,,,,,,2,168.92,,,1,134.05,,,,,5,231.70,4,119.69,,,1,46.34,1,84.46,2,92.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,70.08,,,,,,,,,,,,,,3,257.73,,,,,,,,,,,1,149.70,3,143.20,,,,,,,,,,,,,1,70.08,,,,,1,70.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,423.73,,,,,,,,,,,,1,135.50,,,1,135.50,,,,,1,135.50,,,2,205.34,,,,,,,,,,,,,1,332.23,1,135.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,268.10,,,,,,,,,,,,,,,,,,,1,781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,775.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2702.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,6.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,1,6.48,,,1,6.48,,,1,,,,6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,1,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,41.82,,,,,,,,,,,,,,,,,,1,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,7.73,,,,,,,2,15.45,,,,,,,,,,,,,,,,,,,,,,1,7.73,,,,,1,7.73,,,3,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,175.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.42,,,,,1,12.42,,,1,12.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,13.72,,,,,,,2,23.88,,,,,,,,1,13.72,1,92.08,,,,,,,,,,,,,,,,,,,,,2,21.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,18.59,,,,,,,,,,,,1,52.33,1,18.59,,,,,2,31.02,,,,,1,18.59,,,1,18.59,1,52.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,35.69,,,1,22.69,,,4,48.45,,,,,,,,,,2,36.67,3,41.61,,,,,,,,,1,35.69,,,,,,,,,,,1,22.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,28.11,,,,,,,3,65.46,,,,,,,,1,28.11,2,57.36,3,86.03,1,28.11,,,,,,,,,,,,,,,,,2,33.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,62.75,,,,,,1,41.44,,,2,62.75,1,72.52,3,94.13,,,1,72.52,,,1,72.52,1,41.44,,,2,92.89,,,2,82.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,148.15,,,,,,,,,,,,1,68.78,2,103.52,4,207.04,,,,,,,,,,,1,209.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,107.76,,,,,,,,1,369.00,1,369.00,1,107.76,1,265.25,2,738.01,,,,,,,1,265.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,342.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,666.67,1,2500.00,1,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,2,13.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.20,,,,,,,,,1,6.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,2,11.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,3,15.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,42.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,15.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,10.93,,,,,,,,,,,,,,,,,,,,,,,,,1,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,5,,,,39.55,1,11.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,93.81,,,,,,,,,3,,,,34.34,,,1,13.04,,,,,1,93.81,,,,,1,42.63,,,,,,,,,,,,,,,1,13.04,1,42.63,,,,,3,39.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,17.47,,,,,1,17.47,,,,,,,,,,,,1,96.15,1,17.47,2,34.93,,,,,,,,,,,,,,,1,17.47,,,,,1,17.47,,,,,1,96.15,3,52.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,45.60,,,,,1,39.49,2,28.91,3,55.27,1,22.80,,,,,1,39.49,,,,,,,1,39.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,27.02,,,1,27.02,,,,,3,,,,47.77,,,,,,,1,27.02,6,127.55,3,41.19,2,54.04,,,,,,,,,1,38.77,2,42.52,1,27.02,,,,,1,27.02,,,1,38.77,3,81.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,79.40,,,2,79.40,,,1,66.53,3,,,,119.09,,,,,,,1,66.53,6,180.51,2,133.07,4,99.45,1,39.70,,,,,,,,,2,79.40,,,,,,,,,,,1,39.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,65.53,,,2,131.06,,,4,,,,180.02,,,,,,,1,201.61,5,225.02,2,90.01,,,1,143.68,,,,,1,65.53,1,65.53,1,65.53,,,,,,,,,,,,,,,1,201.61,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,102.99,,,1,,,,244.50,,,,,,,,,,,,,1,102.99,,,,,,,,,,,1,340.14,,,,,,,,,,,1,102.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,273.97,,,,,1,273.97,,,,,,,,,,,,,,,,,,,,,,,,,,,1,729.93,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
