,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,40.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,64.91,1,22.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,85.32,1,40.19,,,,,,,2,,,,45.31,3,85.71,,,1,51.92,,,,,3,39.16,1,40.19,1,64.31,,,,,,,1,56.37,,,,,,,,,1,19.33,5,67.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,29.52,2,30.90,,,,,,,1,,,,40.92,2,30.90,2,22.43,1,29.52,2,89.29,2,22.43,2,30.90,,,,,,,,,,,1,15.45,,,,,,,,,1,15.45,9,79.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,113.64,,,,,,,,,1,,,,23.20,2,47.18,,,1,23.20,6,81.44,,,1,45.21,,,1,93.90,,,,,2,135.41,,,,,,,1,23.20,,,,,4,63.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,42.74,5,119.02,,,,,3,127.17,,,5,167.50,1,42.74,,,,,,,,,,,,,,,,,,,,,3,86.61,,,1,42.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,169.20,1,70.67,1,116.28,1,70.67,,,1,,,,169.20,1,70.67,,,,,7,263.55,,,1,116.28,2,291.55,,,,,,,1,70.67,1,169.20,,,,,,,,,1,584.80,2,198.02,,,1,145.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,1,276.24,,,1,310.56,,,,,,,,,1,310.56,,,,,1,172.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.23,1,23.52,,,,,,,,,,,,,1,7.23,,,,,,,,,1,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,7.61,1,42.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,1,33.11,,,1,39.90,,,,,,,,,,,,1,33.11,,,,,,,,,,,,,,,,,,,1,33.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,73.80,,,2,17.54,,,,,,,,2,46.23,,,,,,,,,,,,,,,,,,,1,87.64,,,,,1,26.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,2,60.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,65.53,,,,,,,,,,,,2,40.89,,,,,,,,,,,,,1,88.73,,,,,,,,,,,,,,,1,25.60,,,1,25.23,,,,,,,3,20.16,,,2,50.45,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,17.90,,,2,17.90,,,3,26.85,,,,,,,,,,,,,,,,,,,,,1,63.25,,,,,,,,,1,63.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,75.02,,,,,2,84.46,,,,,,,,4,39.96,1,54.41,,,1,166.67,1,15.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31.86,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,42.44,,,,,,5,46.13,,,,,1,98.23,3,46.25,,,1,98.23,,,1,79.55,2,42.44,,,,,,,,,,,,,,,,,,,1,59.77,1,21.22,5,53.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,43.50,2,30.39,,,,,,,,,,,,2,30.39,,,,,,,2,121.51,,,,,,,,,,,,,,,,,,,,,,,1,56.40,,,,,,,,,4,61.97,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,41.83,1,15.00,,,,,,,,,,,,3,28.96,2,30.00,,,3,85.37,,,,,,,3,33.00,,,,,,,,,,,,,1,28.46,2,56.92,,,,,,,,,,,3,35.30,1,28.46,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,96.11,,,,,,,2,28.33,,,,,,4,53.79,,,1,46.36,,,1,46.36,,,,,3,81.34,1,20.40,,,,,,,,,,,3,42.96,2,33.16,,,,,,,,,,,7,92.41,,,,,1,264.55,,,,,,,,,,,,,,,,,,
,,,,60~64,1,130.04,1,161.03,,,,,3,165.38,,,,,,4,126.14,,,,,1,37.84,12,219.50,1,128.37,,,3,90.06,3,85.98,,,,,,,,,,,2,63.07,1,70.22,,,,,,,,,4,74.72,1,130.04,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,142.25,1,65.27,,,1,128.70,,,1,,,,128.70,1,555.56,1,65.27,,,3,196.98,5,163.67,,,,,4,129.37,1,65.27,,,,,2,257.40,,,2,130.55,2,130.55,1,448.43,,,,,,,,,3,191.82,1,106.95,1,106.95,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,292.40,,,,,,1,418.41,,,,,,,7,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,240.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,3,884.96,1,350.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1092.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,28.49,,,,,,,,,,,,1,7.27,,,,,,,,,,,,,,,,,,,,,1,23.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,84.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,23.88,,,1,,,,91.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,9.63,1,29.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,53.82,,,,,1,,,,25.88,,,,,,,,,,,1,99.80,,,,,,,,,,,,,,,1,8.89,,,,,,,2,17.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,9.90,,,2,,,,17.50,,,1,9.90,,,1,9.90,1,9.90,,,,,,,,,,,,,,,,,,,,,,,,,1,66.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,16.20,,,,,,,,,3,,,,64.42,1,106.27,,,,,,,,,1,16.20,,,,,,,1,192.68,3,137.61,,,,,,,,,,,,,1,52.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,30.84,,,,,,,1,68.59,2,,,,38.64,1,19.32,,,,,1,55.40,1,183.49,,,,,1,19.32,,,,,,,,,,,,,,,,,,,2,109.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,82.96,,,,,,,,,4,,,,52.46,,,,,,,3,193.30,1,60.86,,,,,,,,,,,,,1,56.12,4,65.87,,,3,187.73,2,44.69,,,2,88.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,24.41,,,,,,,1,15.43,11,,,,83.45,,,,,,,,,8,73.41,4,49.48,,,,,,,1,29.97,,,,,1,15.43,,,,,2,57.05,,,8,59.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,74.44,1,76.98,1,100.20,1,211.42,1,19.51,8,,,,82.07,,,,,,,3,37.42,6,76.37,5,55.39,3,131.06,,,5,49.28,,,2,49.63,2,39.02,2,26.97,,,,,1,76.98,1,76.98,3,83.61,,,1,100.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,55.45,,,,,,,,,6,,,,155.72,,,,,,,,,5,92.42,5,113.33,1,120.34,3,49.33,,,1,33.10,,,,,3,77.88,1,33.10,,,,,2,108.87,2,126.90,,,2,126.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,4,165.91,,,,,,,1,613.50,2,,,,87.99,,,,,,,3,164.11,4,131.49,5,226.14,2,143.68,,,,,1,446.43,,,2,121.21,,,1,236.41,,,,,1,122.10,3,107.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,925.93,1,,,,259.74,,,,,,,,,6,371.29,3,217.55,,,1,131.23,,,,,,,,,,,,,,,,,,,,,,,1,359.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,689.66,,,,,,,,,,,,,,4,608.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,2083.33,,,,,,,,,1,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,3846.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.05,,,,,1,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,48.92,,,1,,,,6.91,,,,,1,6.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,30.90,,,1,,,,7.34,1,30.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,27.42,,,1,22.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,3,16.57,,,,,,,,1,65.62,1,8.54,,,1,8.54,,,,,1,53.13,,,,,,,,,,,,,,,,,,,,,,,2,17.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,59.95,1,29.98,,,,,,,,,,,,3,22.90,,,,,,,3,74.28,,,,,,,1,63.98,,,,,,,1,8.67,,,,,,,,,,,4,22.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,53.13,,,,,,,,,,,,,,,,,,,,,,,2,96.85,,,,,,,,,,,2,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,17.60,,,,,,,1,54.73,1,171.82,,,,,,,1,171.82,,,,,,,,,,,2,146.95,1,94.07,,,2,26.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,124.46,1,61.27,1,94.16,,,1,87.49,,,,,,4,89.57,,,,,,,2,95.10,5,75.46,,,,,,,,,1,60.50,,,,,,,,,,,,,,,2,35.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,58.52,,,,,2,44.09,,,,,,,,4,35.00,,,,,,,1,16.11,4,64.42,4,33.39,1,62.66,,,,,,,,,,,,,1,181.16,,,2,26.29,1,16.11,6,39.07,,,1,16.11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,57.19,,,1,91.32,,,,,,5,37.90,,,1,43.65,1,162.07,2,81.27,6,59.52,6,56.34,,,2,25.67,,,,,,,2,30.33,,,,,,,1,33.99,3,39.59,3,52.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,59.35,,,,,1,29.38,,,,,,,,3,156.90,,,,,1,116.82,3,118.20,8,103.33,4,73.43,3,58.99,1,29.38,,,,,2,39.30,,,,,,,,,,,2,39.32,2,47.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,3,85.35,,,,,1,123.15,2,105.04,9,271.90,6,182.04,1,210.53,1,102.04,,,1,102.04,1,58.04,2,204.08,,,,,,,,,3,85.35,1,58.04,1,123.15,2,105.76,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,185.87,,,,,,2,148.26,,,,,1,185.87,,,6,464.04,3,170.45,,,,,,,,,,,4,185.01,,,,,,,,,1,109.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,298.51,,,,,,,,,,,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,985.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,28.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,83.47,,,,,,,,,,,,,,,,,,1,20.93,,,,,,,,,1,8.00,,,,,,,1,8.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
