,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,胃,,食道,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,292.40,1,292.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,297.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,540.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,食道,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,111.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,354.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,男性乳房,,肺、支氣管及氣管,,胃,,膀胱,,,,,鼻咽,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,2,325.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,238.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,634.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,,276.24,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,338.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,355.87,,,2,711.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,840.34,,,1,,,,840.34,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,,,,胸腺、心臟與中隔,,,骨、關節及關節軟骨,,,腎,,,睪丸,,,鼻腔、中耳及副鼻竇,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,153.61,,,,,,,1,,153.61,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,284.09,,,,,,,,,,,,,,,,
,,,,50~54,,,1,352.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,308.64,,,1,,,,308.64,,,,,,,,,,,,,1,308.64,,,,,,,,
,,,,60~64,1,331.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,769.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,1351.35,,,,,,,,,,,,,,,,1,,1351.35,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,何杰金氏淋巴瘤,,肝及肝內膽管,,胃,,食道,,,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,330.03,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,888.89,1,444.44,1,444.44,,,,,,,,,1,,444.44,,,,,,,,,,,,,,,,
,,,,70~74,,,1,719.42,1,719.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,1369.86,,,,,,,,,,,,,,1,,1369.86,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,369.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,349.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,340.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,440.53,,,1,440.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,699.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,2500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肺、支氣管及氣管,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,378.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,350.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,322.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,446.43,,,1,446.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,食道,,胰,,結直腸癌,,,,,鼻咽,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,350.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,,312.50,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,374.53,,,,,,,1,,,,374.53,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,854.70,,,1,427.35,1,427.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,561.80,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,胰,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,254.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,378.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,386.10,,,,,1,386.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,369.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,白血病,,肝及肝內膽管,,胰,,造血系統及網狀內皮系統,,膀胱,,,,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,132.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,389.11,,,,,1,389.11,1,389.11,1,,,,389.11,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,377.36,1,377.36,,,1,,,,377.36,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,2857.14,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,327.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,306.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,367.65,1,367.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,392.16,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,531.91,,,,,1,531.91,,,,,,,,1,,531.91,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,喉,,,結直腸癌,,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,1,141.24,,,,,,,,,,,,,,,,,,,,,,1,141.24,,,,,,
,,,,35~39,,,1,216.45,,,,,,,2,,,,432.90,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,314.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,1,,350.88,,,,,,,,,,1,350.88,,
,,,,60~64,,,,,1,383.14,,,,,,,,,,,,,,,,,,,,,,,,,,1,383.14,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,362.32,,,,,,,,,,,,,,,,,,1,362.32
,,,,70~74,,,,,,,,,,,,,,,,,,,1,,555.56,,,,,,,2,1111.11,,,,,,,,
,,,,75~79,,,,,,,,,1,884.96,1,,,,884.96,,,,,,,,,,1,,884.96,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,2000.00,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,直腸與肛門,,肺、支氣管及氣管,,喉,,鼻咽,,膽囊及肝外膽管,,,,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,2,307.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,354.61,,,,,1,354.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,630.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,369.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,552.49,,,,,1,,,,552.49,1,,552.49,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,775.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,2040.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,食道,,,,,結締組織、皮下組織及其他軟組織,,,腎盂及其他泌尿系統,,,膀胱,,,膽囊及肝外膽管,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,170.94,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,1,,395.26,,,,,,,,,,,,,
,,,,65~69,,,,,1,396.83,1,396.83,,,,,,,,,,,,,,,,,1,,396.83,,,,,,,,,,
,,,,70~74,1,465.12,,,,,,,,,1,,,,465.12,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,813.01,,,,,1,813.01,1,,,,813.01,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,1886.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,5000.00,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,肺、支氣管及氣管,,,,,胃,,,食道,,,胸腺、心臟與中隔,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,211.86,,,,
,,,,15~19,,,1,197.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,168.35,,,,,,,,,,1,,168.35,1,168.35,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,1,,352.11,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,,375.94,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,322.58,1,322.58,,,,,,,,,,,1,,322.58,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,423.73,1,,423.73,,,,1,,423.73,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,389.11,,,,,,,,,,,,,,,1,389.11,,,,,,
,,,,70~74,,,,,,,,,1,483.09,1,,,,483.09,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,806.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,1639.34,,,,,,,,,,,,,,,,,,,1,1639.34,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肺、支氣管及氣管,,胃,,食道,,腦,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,327.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,384.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,529.10,1,529.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,746.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,非何杰金氏淋巴瘤,,食道,,骨、關節及關節軟骨,,結直腸癌,,,,,腦,,,膀胱,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,188.68,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,298.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,393.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,328.95,,,,,1,328.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,381.68,,,,,,,,,1,,,,381.68,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,1,,444.44,,,,,,,,,,,,,,,,
