,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,543.48,1,352.11,,,,,,,,,,,1,543.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,746.27,,,,,,,,1,684.93,1,684.93,,,,,1,684.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,53.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,62.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,30.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,3,101.90,,,,,,,,,,,1,61.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,55.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,99.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,170.65,,,,,,,,,,,,,,,,1,108.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,82.41,,,,,,,,,,,,,,1,87.72,4,138.46,,,,,1,87.72,1,102.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,162.34,,,1,89.77,,,,,,,,,,,,2,83.89,,,,,2,110.68,1,162.34,,,,,,,,,,,,,,,,,,,4,97.25,1,124.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,101.52,2,103.09,8,188.50,,,1,74.63,1,86.51,3,86.21,1,128.70,,,,,1,128.70,2,88.97,,,,,3,304.57,2,101.57,5,188.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,134.05,1,134.23,1,140.25,2,120.92,1,134.23,,,,,,,,1,140.25,,,3,112.99,7,375.13,7,156.70,,,,,,,,,1,140.25,,,,,1,140.25,1,140.25,2,268.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,147.71,1,132.28,,,,,,,,,,,,,,3,186.57,1,132.28,1,132.28,6,287.77,6,197.95,3,229.18,1,251.89,,,,,,,1,151.29,,,,,4,179.61,1,162.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,216.45,,,1,272.48,,,1,374.53,,,,,,1,216.45,6,301.66,,,2,407.33,4,297.62,8,332.23,,,,,,,1,205.76,,,,,,,2,195.31,,,1,203.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,353.36,,,,,,,,,,,,,,,,,,1,314.47,,,2,265.60,5,451.26,,,,,,,,,,,,,1,458.72,1,353.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,2,687.29,,,,,,,,,,,,,,,,,1,595.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,2,76.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,93.98,,,,,,,,,,,,,,,,,1,62.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.70,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,47.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,39.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.51,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,67.80,2,56.27,1,67.80,,,1,53.62,,,,,,,,,,,,,,,,,,,,,,,1,37.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,93.46,,,,,,,1,158.48,,,,,,,,,,,,,,,1,93.46,,,,,,,,,,,,,,,,,1,93.63,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,3,157.89,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,3,133.39,,,,,,,,,,,,,,,,,,,,,,,1,73.05,1,121.36,,,,,,,,,,,,,3,82.76,,,,,,,,,,,,,,,,,,
,,,,45~49,1,88.50,,,1,88.50,1,72.99,,,1,,,,98.72,,,3,93.43,,,,,,,1,86.58,,,,,2,112.23,,,,,,,,,,,,,,,,,,,,,1,79.55,1,88.50,4,165.36,2,250.31,,,,,,,,,,,,,,,,
,,,,50~54,4,165.15,,,1,87.34,,,,,1,,,,97.47,,,6,155.56,,,1,97.66,1,87.34,4,112.08,,,,,3,294.41,4,218.10,1,122.70,1,87.34,,,,,,,,,,,1,71.53,,,,,,,2,82.58,,,,,,,,,,,,,,,,,,
,,,,55~59,2,317.46,1,167.22,,,1,107.53,,,,,,,,,,4,291.76,,,,,2,121.58,4,274.73,,,1,94.16,5,165.29,,,,,,,,,4,296.08,1,107.53,,,,,1,134.95,,,,,2,119.69,1,134.41,,,,,,,,,,,,,,,,,,
,,,,60~64,1,311.53,,,,,,,,,,,,,,,,2,144.61,,,,,3,212.62,10,362.45,,,,,,,1,165.56,,,,,,,,,,,,,,,,,,,,,1,249.38,3,164.56,3,437.32,,,,,,,,,,,,,,,,
,,,,65~69,3,207.33,,,,,,,,,1,,,,254.45,,,,,,,1,192.31,1,203.25,3,277.52,,,,,2,200.80,2,185.01,,,,,,,,,1,192.31,,,1,198.41,1,364.96,,,,,1,288.18,1,192.31,,,1,203.25,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,3,321.54,,,,,4,379.15,,,,,,,,,,,2,361.01,,,,,,,,,,,4,781.25,,,,,,,1,260.42,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,591.72,,,,,,,2,1183.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2777.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,51.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,39.70,,,1,39.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.42,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,61.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.88,,,1,32.29,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,2,111.23,,,,,,1,44.96,,,,,1,102.56,2,166.53,,,,,,,,,,,,,,,1,50.23,,,1,63.37,,,1,53.56,1,36.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,49.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.70,1,82.92,,,,,,,,,1,85.25,,,,,,,,,,,,,,,,
,,,,35~39,2,167.36,,,1,84.82,,,,,1,,,,127.55,,,,,,,,,,,,,,,,,,,,,,,1,218.82,,,,,,,,,,,,,,,1,84.82,,,,,3,298.51,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,91.91,,,1,102.56,,,,,,2,207.90,,,,,,,,,,,,,,,1,91.91,,,,,,,,,,,,,,,,,,,,,1,102.56,,,1,74.29,,,,,,,,,,,,,,,,,,
,,,,45~49,1,156.01,,,,,,,,,,,,,,6,128.67,,,,,,,1,99.90,1,119.19,,,,,,,,,,,,,,,,,1,99.90,,,,,,,,,,,,,,,2,82.20,,,,,,,,,,,,,,,,
,,,,50~54,,,1,163.93,1,97.66,,,2,90.83,1,,,,97.66,3,133.04,,,,,,,3,163.84,3,139.28,,,2,96.29,,,1,83.40,,,,,,,,,,,,,,,,,,,2,189.39,,,4,240.10,1,83.40,,,,,1,129.03,,,,,,,,,,
,,,,55~59,1,149.25,1,125.31,,,1,125.94,,,,,,,,1,149.25,,,,,,,2,96.43,5,142.09,1,125.94,1,253.81,3,188.44,,,,,,,,,,,,,1,107.30,1,135.69,1,87.57,1,87.57,1,125.94,,,1,125.94,,,,,,,,,,,,,,,,,,
,,,,60~64,4,198.81,,,,,,,,,,,,,,3,208.62,,,,,,,2,177.78,2,344.83,,,1,288.18,,,,,,,,,,,,,,,,,,,,,1,213.22,1,113.51,1,288.18,3,157.81,1,152.44,1,113.51,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,254.45,1,,,,188.32,1,336.70,1,230.41,,,,,2,210.97,8,281.59,,,2,196.85,1,230.41,,,1,298.51,,,,,,,,,1,336.70,,,,,,,,,,,2,241.84,1,188.32,,,1,199.20,,,,,,,,,,,,
,,,,70~74,2,280.11,1,263.85,,,,,,,,,,,,1,300.30,,,,,,,,,4,281.29,,,3,421.94,,,,,,,1,255.10,,,,,,,,,,,,,,,,,,,1,301.20,,,,,1,243.90,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,1,546.45,1,440.53,,,,,1,452.49,,,,,,,,,,,,,,,,,,,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,1,1086.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2173.91,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,68.59,,,,,,,,,,,,,1,32.82,,,,,,,1,32.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,1,82.37,,,,,1,69.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,42.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,40.06,,,1,62.15,,,,,,,,,,,,,1,32.09,,,,,,,,,1,32.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,76.80,1,46.62,,,,,,,,,,,,,,1,82.37,,,,,,,,,,,,,,,1,62.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,98.23,1,135.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,135.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,84.75,,,,,,,,,,,,,,,,1,84.75,,,,,,,,,,,,,1,99.50,,,,,,,,,,,,,1,110.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,120.48,,,1,89.29,2,82.71,,,,,,,,,,,,2,91.20,,,,,,,,,2,87.72,1,89.29,,,,,,,1,157.23,,,1,100.81,,,,,2,95.51,3,95.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,118.27,2,84.07,,,5,140.65,1,154.56,,,,,,,,,,2,109.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,181.16,5,118.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,124.22,5,117.67,,,1,,,,123.00,1,99.80,1,112.99,6,157.15,,,2,118.34,1,80.32,,,,,,,,,,,,,1,234.19,,,,,,,,,4,183.32,3,133.51,,,1,99.80,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,174.37,8,229.23,,,,,,,,1,150.60,,,2,162.60,,,3,192.68,,,,,2,191.20,,,1,176.68,,,,,1,110.86,1,150.60,,,,,1,176.68,1,156.49,2,174.83,1,156.49,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,3,203.25,,,,,,,,,,,,3,302.72,,,3,215.67,,,,,,,1,222.72,,,,,,,,,1,177.94,,,,,,,3,308.01,3,233.46,,,,,,,,,,,,,,,,,,,,,,,,
