,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,1,17.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,18.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,43.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,36.66,,,,,,,,,3,,,,109.97,2,73.31,,,,,1,36.66,,,,,1,36.66,,,,,,,1,36.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,27.65,,,2,55.29,3,,,,82.94,3,82.94,1,27.65,,,,,,,,,2,55.29,,,,,,,1,27.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,110.33,,,,,3,,,,110.33,1,36.78,3,110.33,,,,,,,2,73.56,,,,,,,,,1,36.78,1,36.78,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,98.77,,,1,49.38,,,,,1,,,,49.38,2,98.77,,,1,49.38,,,,,,,,,,,1,49.38,4,197.53,4,197.53,,,1,49.38,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,55.52,1,55.52,,,,,4,,,,222.10,,,3,166.57,,,,,,,1,55.52,1,55.52,,,,,1,55.52,1,55.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,2,36.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,2,76.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,41.88,,,,,,,,,1,,,,41.88,1,41.88,,,,,,,1,41.88,,,,,,,1,41.88,,,,,,,1,41.88,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,1,41.67,,,,,,,1,41.67,,,,,1,41.67,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,28.18,2,56.37,,,,,,,,,,,,,,1,28.18,,,,,1,28.18,2,56.37,2,56.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,33.90,,,,,,,,,,,,,,1,33.90,4,135.59,2,67.80,1,33.90,,,,,,,1,33.90,,,,,4,135.59,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,96.29,,,,,,,1,48.15,1,,,,48.15,,,,,,,1,48.15,1,48.15,1,48.15,,,,,,,,,,,1,48.15,4,192.59,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,2,105.49,1,52.74,,,,,,,,,,,,,1,52.74,2,105.49,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,87.87,,,,,,,,,1,,,,87.87,,,1,87.87,1,87.87,2,175.75,,,,,,,,,,,,,,,,,,,1,87.87,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,174.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,骨、關節及關節軟骨,,喉,,結直腸癌,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,20.73,,,,,,,1,,,,20.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,1,18.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,2,36.08,,,,,,,,,,,,,,,,,,,,1,18.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.93,,,1,27.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,38.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,2,83.65,1,41.82,,,,,,,,,,,,,1,41.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,43.86,,,1,,,,43.86,,,,,,,,,,,,,2,87.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,29.99,,,,,1,29.99,,,,,,,,1,29.99,,,4,119.98,,,,,,,,,,,1,29.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,32.26,3,96.77,,,,,,,,2,64.52,2,64.52,3,96.77,1,32.26,,,,,1,32.26,,,,,2,64.52,2,64.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,91.32,,,,,1,45.66,,,,,,,,1,45.66,4,182.65,3,136.99,,,,,1,45.66,,,,,1,45.66,1,45.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,100.50,,,,,,,,3,150.75,1,50.25,,,1,50.25,,,,,1,50.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,91.24,,,,,,,,,,,,,,1,91.24,1,91.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,148.81,,,,,1,148.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,378.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,378.79,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,腎,,睪丸,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,18.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,27.04,,,1,,,,27.04,,,,,,,,,,,,,1,27.04,2,54.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,40.87,,,,,,,,,,,,,,,,,,1,40.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,44.74,,,,,,,1,44.74,,,,,,1,44.74,3,134.23,,,,,,,,,,,,,1,44.74,1,44.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,104.20,,,,,,,,2,69.47,1,34.73,,,,,,,,,,,,,1,34.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,64.72,1,32.36,,,,,,,,,,,,,,1,32.36,2,64.72,1,32.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,41.03,,,,,,,4,164.14,,,,,,,,4,164.14,1,41.03,1,41.03,1,41.03,,,,,,,1,41.03,3,123.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,147.78,,,,,,2,98.52,2,98.52,3,147.78,,,,,,,,,,,1,49.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,79.24,2,158.48,3,237.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,139.08,1,139.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,359.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,淋巴結,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,21.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.24,1,25.24,1,25.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,40.45,,,,,,,2,80.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,46.43,,,,,,,1,46.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.43,1,46.43,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,38.39,,,1,38.39,,,,,,,,,,2,76.78,1,38.39,,,,,,,1,38.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,32.37,,,,,3,97.12,,,,,,1,32.37,1,32.37,3,97.12,1,32.37,1,32.37,1,32.37,,,,,,,,,,,3,97.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,40.62,,,,,1,40.62,1,,,,40.62,,,,,3,121.85,3,121.85,1,40.62,,,,,,,1,40.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,96.85,,,,,1,48.43,1,48.43,,,,,,1,48.43,1,48.43,3,145.28,2,96.85,,,,,,,1,48.43,,,,,3,145.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,68.31,,,,,,,,,,1,68.31,2,136.61,1,68.31,,,2,136.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,132.45,,,,,,,,,,,,,,,,1,132.45,,,,,,,,,,,1,132.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,340.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,909.09,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,結直腸癌,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,22.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,17.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,3,63.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,23.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,36.40,,,,,,,,,,,,,,,,,,,,,,1,36.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,39.75,,,,,2,79.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.75,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,47.73,1,47.73,1,47.73,,,,,,,,,,,,,,,,,,,,,,1,47.73,,,1,47.73,,,,,,,,,3,143.20,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,2,84.10,,,3,126.16,,,,,,,,,1,42.05,1,42.05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,66.47,,,,,5,166.17,,,,,,,,,,,,2,66.47,,,3,99.70,2,66.47,,,,,,,,,,,1,33.23,1,33.23,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,38.51,,,,,2,77.01,1,38.51,,,,,,,,1,38.51,2,77.01,,,3,115.52,1,38.51,,,1,38.51,,,,,1,38.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,100.35,,,,,1,50.18,,,,,,,,,,,,2,100.35,1,50.18,3,150.53,1,50.18,1,50.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,65.49,,,1,,,,65.49,,,,,1,65.49,,,4,261.95,1,65.49,,,,,,,,,1,65.49,,,2,130.98,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,125.94,,,,,,,,,,,,,,1,125.94,,,2,251.89,,,,,,,,,,,,,,,3,377.83,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,322.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,793.65,,,,,,,,,,,,,,,,,,,,,,,1,793.65,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,22.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.34,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.96,,,,,,,,,1,20.96,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,2,45.65,,,,,,,,,,,,,,1,22.83,,,,,,,,,,,,,,,1,22.83,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,31.66,,,,,,,,,,,,,,,,,,1,31.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,41.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.20,1,41.20,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,91.70,,,,,,,,,,,,1,45.85,,,1,45.85,,,,,,,,,,,,,,,,,1,45.85,,,,,,,,,,,,,,,,,,
,,,,50~54,1,46.21,,,,,,,,,,,,,,,,,,,,2,92.42,,,1,46.21,,,,,,,,,2,92.42,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,32.87,1,32.87,,,,,2,65.75,,,,,,1,32.87,1,32.87,2,65.75,2,65.75,,,4,131.49,3,98.62,2,65.75,,,,,,,1,32.87,,,1,32.87,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,74.24,,,1,37.12,,,1,37.12,,,,,,,,,,,,6,222.72,,,,,2,74.24,1,37.12,,,,,2,74.24,,,,,,,1,37.12,,,1,37.12,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,48.01,,,,,,,,,,,,1,48.01,,,5,240.04,,,1,48.01,,,,,,,1,48.01,,,,,,,1,48.01,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,2,124.61,,,1,62.31,1,62.31,,,,,,,,,1,62.31,,,,,,,2,124.61,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,123.46,,,3,370.37,,,,,,,,,1,123.46,,,,,1,123.46,,,,,,,2,246.91,,,,,,,,,,,,
,,,,80~84,,,,,,,1,304.88,1,304.88,,,,,,,,,,,,,,,,,,1,304.88,,,,,,,,,,,,,1,304.88,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,621.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
