,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,21.37,1,,,,21.03,,,,,,,,,,,,,,,,,,,,,,,1,64.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,37.72,,,1,21.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27.11,,,1,21.12,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,23.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.66,,,,,,,,,2,58.38,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,135.87,,,,,,,,,,,1,29.98,,,,,,,,,1,29.98,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,213.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,213.68,,,,,,,,,,,,,,,,,,
,,,,40~44,1,46.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.35,,,1,127.88,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,60.20,,,,,1,149.93,3,71.51,,,,,,,,,,2,70.67,,,,,,,1,89.37,,,,,,,,,1,48.97,,,2,253.81,,,2,253.81,,,1,167.50,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,82.46,,,,,,1,157.48,,,,,,,,,1,50.43,,,,,,,,,,,,,,,,,,,,,1,50.43,2,70.00,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,139.99,,,,,,,6,303.80,,,,,,,,1,128.70,1,69.25,4,186.65,,,,,2,59.24,,,,,,,1,51.76,,,,,,,1,51.76,1,51.76,3,207.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,300.30,,,,,1,169.49,3,121.95,,,,,,,,1,215.52,,,1,66.93,,,,,2,208.55,,,,,,,1,169.49,2,284.90,,,1,300.30,,,,,2,133.87,4,222.35,2,431.03,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,94.34,,,,,,,,,,,,,,2,245.10,,,,,4,183.15,,,,,2,106.61,1,94.34,,,,,,,4,258.23,,,,,,,,,2,153.26,,,,,,,2,171.97,,,,,,,,,,,,,,,,
,,,,70~74,1,431.03,1,143.88,,,,,,,,,,,,,,,,1,263.85,3,202.98,,,,,3,322.58,2,186.22,1,263.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,359.71,,,,,,,,,1,,,,328.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,20.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,1,22.00,,,,,,,,,,,,,,,,,,1,22.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,23.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,70.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,2,42.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,23.35,1,24.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,88.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,45.19,,,,,1,49.02,,,,,,,,,,2,73.94,,,,,,,,,,,,,,,,,,,,,1,87.03,1,45.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,45.02,,,,,1,153.85,1,45.02,1,,,,50.20,,,4,123.08,,,,,1,164.47,,,,,,,,,,,,,1,45.02,6,147.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,89.26,1,48.19,1,139.28,4,118.10,,,1,,,,66.53,2,133.07,,,,,,,2,86.69,,,1,48.19,,,,,,,,,,,1,66.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,60.17,,,,,1,98.14,,,,,,,,2,240.10,2,121.43,,,,,,,4,116.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,106.50,,,,,,,,,,,,,,1,322.58,1,92.68,,,,,3,135.75,,,,,1,301.20,1,92.68,4,182.82,,,1,125.16,,,,,2,128.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,125.00,1,247.52,1,168.63,,,,,,,,,,5,225.94,,,,,,,,,,,,,,,1,125.00,,,,,1,168.63,,,1,125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,289.86,1,1010.10,,,,,1,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,961.54,,,,,,,,,,,,,,1,847.46,,,,,,,,,,,,,,,,,,,,,1,847.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,29.00,,,,,,,,,,,,,,,,1,21.41,,,,,,,1,20.12,,,,,1,87.18,,,,,1,20.12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.71,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,25.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.93,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,93.52,,,,,,,,,,,,,,1,89.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.77,3,93.02,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,171.09,1,48.08,,,,,,,,,,,,3,59.99,,,2,72.02,1,85.54,,,,,,,1,44.96,,,,,,,,,,,,,,,,,,,1,44.96,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,47.79,,,1,48.83,,,,,,,,,,2,118.76,,,2,47.79,2,62.58,,,,,2,93.59,,,,,,,1,46.79,,,,,,,,,,,,,1,160.00,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,61.77,,,,,,,,,1,,,,61.77,6,114.42,,,,,6,103.68,2,161.81,,,,,3,99.40,1,44.11,,,1,116.82,1,44.11,,,,,,,,,1,116.82,1,116.82,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,107.57,,,,,,,,,,,,,,1,94.61,2,115.47,1,166.67,2,227.27,,,,,4,143.42,1,266.67,,,,,1,57.74,,,,,,,,,,,2,85.76,2,85.76,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,259.29,,,,,,,1,86.43,,,,,,,,,,,,4,242.87,,,,,2,316.96,2,184.84,2,133.16,,,,,2,138.22,,,,,1,86.43,,,,,,,3,153.61,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,118.76,,,,,1,436.68,1,157.48,,,,,,2,186.74,,,1,118.76,2,188.86,,,,,1,118.76,,,,,,,,,,,,,1,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,288.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
