,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,2,35.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,32.47,,,,,,,,,,,1,40.73,,,1,32.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,2,86.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.19,1,41.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,134.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,117.79,,,,,,,,,,,,,,,,,,,1,117.79,1,117.79,,,1,124.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,90.50,,,,,,,,,,,,,,1,114.29,,,1,110.25,,,,,,,1,110.25,1,110.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,126.58,1,107.87,,,,,,,,,,,,1,110.13,1,76.51,1,76.51,,,,,1,71.63,2,143.27,,,,,,,,,1,80.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,98.43,1,88.34,1,86.21,,,3,86.21,,,,,,,,1,119.19,,,,,2,86.96,,,,,,,,,1,86.21,,,,,,,,,1,119.19,1,86.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,191.94,1,129.37,,,,,,,,,,2,109.65,2,113.57,,,3,126.53,,,,,,,,,1,125.00,,,2,133.33,,,2,158.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,252.53,,,,,4,197.24,,,,,,1,160.51,,,,,3,246.91,4,278.16,,,,,,,2,321.03,,,,,,,,,3,360.58,5,223.21,1,252.53,,,1,202.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,211.86,,,,,1,284.90,2,123.38,,,,,,,,,,1,103.52,4,276.24,5,270.12,1,103.52,,,,,,,,,,,,,,,1,170.94,2,207.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,552.49,,,,,,,,,,2,560.22,,,1,133.69,,,,,,,,,,,,,,,,,,,1,333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,561.80,,,,,,,1,192.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,52.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,2,60.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,33.04,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.25,,,,,,,,,,,,,1,45.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,42.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,53.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,74.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,87.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.82,,,,,,,3,115.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,355.87,,,,,,,,,,,,,,4,95.92,,,,,,,2,79.74,,,,,,,,,,,,,1,110.62,,,,,1,110.74,2,100.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,123.00,1,,,,123.00,1,90.25,,,,,,,,,1,90.25,,,,,,,,,1,73.42,,,,,,,1,110.38,1,108.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,74.29,1,80.39,,,1,100.70,,,,,,5,115.63,,,,,,,,,4,116.99,1,74.29,1,111.11,,,2,163.93,1,125.79,1,150.83,,,,,2,251.57,3,143.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,120.19,1,215.98,1,123.46,,,,,,,,,,,,,,,,2,431.97,,,4,154.74,3,130.72,,,,,,,,,2,107.41,1,183.82,,,2,367.65,4,243.61,,,1,108.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,199.60,,,,,,,,,,,,2,134.41,1,163.13,,,,,,,5,237.08,5,371.47,1,102.04,,,,,,,,,1,120.63,,,2,180.83,1,193.05,1,202.84,1,196.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,250.00,1,294.99,,,1,250.00,,,,,,,,3,290.70,,,1,152.91,,,,,2,216.22,3,184.39,2,471.70,,,,,,,1,96.06,,,,,3,217.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,135.87,,,,,,,,,1,135.87,2,271.74,1,135.87,,,,,,,,,,,,,,,,,,,1,135.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,1,185.19,,,1,185.19,,,,,,,,,,,1,185.19,,,,,,,1,185.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,943.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.83,,,,,,,,,,,1,47.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,42.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,51.10,,,1,42.41,,,1,,,,42.41,,,,,1,64.77,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,104.66,,,,,,,,,,,,,,1,68.54,1,56.75,,,,,,,,,1,101.94,,,,,,,,,1,87.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,142.05,,,,,,,,,,1,142.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,85.03,,,2,123.23,,,,,,,,,,,,2,224.47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,173.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,88.73,1,55.01,,,2,96.20,,,,,,,,,,,,,,,,,,,,,3,80.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,87.72,3,99.70,,,,,,,,1,77.46,2,216.22,6,98.93,,,1,76.10,,,,,,,,,,,,,,,,,,,1,87.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,107.53,,,,,1,99.30,7,194.77,1,,,,210.53,,,,,,,2,131.41,4,129.58,,,,,,,,,,,,,2,246.91,,,,,,,3,219.62,,,1,178.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,3,173.31,1,,,,140.45,,,,,,,2,481.93,,,,,,,,,,,,,,,,,3,308.01,,,,,1,178.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,255.75,1,362.32,,,,,1,177.62,,,,,,,,,,,,2,267.74,1,86.36,,,,,,,,,,,1,177.62,,,2,481.93,,,2,172.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,467.29,,,,,,,,,,1,283.29,1,467.29,1,136.61,,,1,247.52,,,,,,,,,,,,,,,1,358.42,,,,,,,1,211.42,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,578.03,,,,,,,,,,2,2631.58,3,402.68,1,436.68,,,,,,,,,,,,,,,,,,,3,524.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,934.58,,,,,1,1639.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,39.87,,,,,,,,,,,,,,,,,1,40.75,,,,,,,,,,,,,,,1,40.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,39.32,,,,,1,42.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,179.32,,,,,,,,,1,,,,65.45,1,59.77,,,,,,,,,,,,,,,,,,,,,,,1,37.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,2,111.05,,,1,150.38,1,150.38,,,,,,,1,154.56,,,,,,,,,,,,,,,,,,,,,1,102.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,80.13,,,,,,2,70.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,231.21,2,97.09,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,113.77,1,73.05,,,,,,,,3,91.55,,,2,186.05,1,113.77,,,1,55.87,,,,,1,86.66,,,,,,,,,,,,,1,114.16,,,,,3,252.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,110.38,,,,,1,78.00,2,66.84,,,,,,7,110.41,1,83.54,,,2,201.61,1,80.32,5,114.47,2,91.41,,,,,,,,,1,76.86,1,55.71,,,,,,,,,2,96.39,2,74.05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,139.76,,,,,1,100.81,1,143.68,,,,,,1,92.94,,,3,311.85,5,317.46,,,3,95.39,,,,,,,1,92.94,,,,,2,102.35,,,2,156.37,,,,,2,108.58,1,69.88,1,193.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,148.15,1,82.24,,,1,177.30,1,82.24,,,,,,3,191.33,,,3,184.28,3,129.81,,,3,144.72,1,242.72,,,,,,,1,204.50,2,107.30,1,137.93,,,,,,,,,1,82.24,1,82.24,,,1,82.24,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,123.84,,,,,1,84.25,,,,,,,,2,131.58,1,175.44,2,249.07,9,346.02,,,5,225.12,,,,,,,,,,,2,600.60,1,160.26,1,174.22,,,,,,,2,208.99,1,243.90,1,349.65,1,174.22,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,122.40,,,1,122.40,1,269.54,,,4,283.09,,,,,1,122.40,,,,,,,1,267.38,,,,,,,,,,,,,1,267.38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,485.44,,,,,1,176.37,,,1,176.37,,,,,,,,,,,,,2,352.73,,,1,1315.79,,,,,2,262.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,877.19,,,,,,,,,,,,,,,,,,,,,,1,833.33,,,,,1,471.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,2,45.36,,,,,,,,,,,,,,1,35.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,50.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,75.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,55.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,47.78,,,,,,,2,57.75,,,,,1,29.08,,,,,,,,,,,,,,,,,,,,,2,52.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,95.92,,,,,,,,,1,61.73,,,,,,,,,,,,,1,76.05,,,1,61.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,103.20,,,,,,2,99.85,,,,,,,,,1,132.10,,,,,,,,,,,,,,,,,,,,,,,,,1,104.60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,135.87,,,,,1,92.85,,,,,,,,4,101.27,,,,,1,55.52,,,,,,,2,111.05,,,,,,,,,,,,,,,,,,,1,116.55,3,97.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,114.29,,,,,,,,,,4,96.76,,,,,,,1,114.29,3,140.85,,,1,88.57,,,,,,,,,,,,,1,114.29,1,115.47,,,,,2,67.20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,87.18,,,,,,,,,,,,1,118.76,,,,,,,,,5,106.86,,,2,80.61,,,,,,,,,,,,,1,87.18,,,,,,,1,137.36,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,65.32,,,,,,,2,111.17,,,,,,2,74.29,,,1,86.13,,,,,6,165.75,,,1,65.32,1,65.32,1,129.87,,,,,,,,,2,103.57,2,96.11,,,5,103.69,1,96.53,2,103.57,1,107.07,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,145.77,,,,,,,,,,2,141.94,,,,,,,1,227.79,3,134.65,,,1,145.77,,,2,126.02,,,,,,,1,196.46,,,,,,,2,210.97,1,142.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,228.31,1,155.52,,,,,,,2,120.19,4,183.99,,,1,313.48,3,134.53,,,1,155.52,,,,,,,1,155.52,,,,,1,239.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,3,316.12,,,,,,,,,,,,,,3,242.52,,,,,,,1,117.10,3,209.06,,,,,1,117.10,,,,,,,,,,,,,,,,,,,,,,,1,380.23,1,117.10,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,371.75,1,185.87,,,,,,,2,266.67,,,1,185.87,2,371.75,,,,,,,,,,,,,,,,,,,1,440.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,840.34,,,1,869.57,,,,,,,,,,,1,1369.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
