,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,21.00,,,,,1,8.76,,,,,,,,,,,,,,,,,,,,,1,8.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,8.42,,,,,,,,1,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9.84,,,,,,,,,,,,,2,6.56,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.32,,,,,,,,,,,,,,,,,1,5.32,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,23.39,1,5.29,,,,,,,,1,11.18,,,,,,,,,1,9.19,,,,,,,1,11.18,,,,,,,2,10.57,,,,,1,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,5.49,1,,,,5.49,,,1,9.09,,,1,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.49,,,,,,,,,2,6.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,7.61,,,,,,,4,14.87,2,,,,13.84,,,1,7.91,,,,,,,,,1,7.61,1,5.11,,,,,,,,,,,,,1,5.11,1,7.91,,,,,,,1,7.91,,,1,8.09,1,5.11,1,21.85,,,,,3,6.62,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,6.21,,,,,,1,10.79,2,7.90,,,,,1,,,,,,1,10.13,,,,,3,9.05,,,,,,,,,,,,,,,,,2,8.35,,,,,,,1,6.21,,,,,1,6.21,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,15.24,1,15.24,,,,,,,1,,,,18.49,1,13.25,8,33.64,,,,,1,13.25,,,1,38.24,6,23.09,3,19.47,1,18.49,3,22.17,1,8.77,,,,,,,,,,,,,,,1,18.49,,,1,13.25,,,1,15.24,,,,,7,36.96,,,1,38.24,,,,,,,,,,,,,,,,
,,,,40~44,1,22.87,2,18.07,,,,,1,17.76,1,,,,22.87,1,17.76,6,35.19,,,,,2,28.38,,,,,3,19.92,1,22.87,,,1,60.90,3,49.88,,,,,,,1,17.76,,,2,35.52,,,1,10.61,,,,,,,,,1,10.61,,,5,23.99,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,11.65,1,14.65,,,,,3,47.62,1,,,,14.65,1,15.87,8,30.08,,,1,24.56,,,,,,,3,17.18,8,26.08,1,11.65,8,30.27,5,44.69,,,,,,,,,,,,,,,4,26.87,,,2,31.75,,,1,24.56,1,48.69,,,11,51.41,,,1,55.65,,,,,,,,,,,,,,,,
,,,,50~54,7,31.73,2,12.93,1,9.38,,,3,19.32,3,,,,15.27,,,17,52.73,,,1,18.63,1,13.40,,,,,4,14.14,11,38.87,,,13,32.74,11,36.81,2,13.93,,,,,,,,,1,9.38,1,20.81,7,31.69,1,18.63,1,40.87,,,,,1,9.38,6,22.13,11,33.17,,,,,1,40.87,,,,,,,,,,,,,,
,,,,55~59,3,30.90,2,12.46,,,2,18.65,1,10.30,2,,,,18.71,,,19,54.24,,,,,1,10.30,,,,,10,32.62,24,83.65,,,22,76.68,6,18.13,1,11.43,1,15.78,,,,,1,25.60,1,10.30,1,11.43,11,44.35,,,,,,,,,3,25.75,7,89.64,7,26.17,1,10.30,4,16.14,1,11.43,,,,,,,,,,,,,,
,,,,60~64,3,22.56,2,36.19,,,,,3,33.12,1,,,,15.38,,,5,37.48,,,,,,,,,3,72.99,7,34.04,42,169.82,,,26,105.13,6,39.51,4,30.96,,,,,1,16.32,,,2,19.29,2,47.97,7,38.74,1,,1,,,,,,1,83.54,2,30.75,7,38.55,1,39.15,,,6,143.92,,,,,,,,,,,,,,
,,,,65~69,3,47.02,2,34.69,1,22.60,,,1,24.40,2,,,,32.83,,,14,96.47,,,,,3,57.36,,,1,22.60,10,72.92,37,224.68,1,51.12,34,217.09,7,63.92,,,1,59.95,,,,,1,51.12,4,39.25,4,62.72,13,107.03,,,1,36.31,3,49.24,,,3,68.40,5,37.79,2,23.47,2,102.25,,,4,51.80,,,,,,,,,,,,,,
,,,,70~74,,,1,43.10,1,72.10,1,95.06,2,48.11,,,,,,,,5,95.99,,,,,,,,,,,6,189.87,10,145.43,,,16,201.82,3,82.35,,,,,,,,,,,,,1,43.10,8,187.49,,,,,,,,,,,1,95.06,,,1,111.73,1,43.10,4,105.26,,,,,,,,,,,,,,
,,,,75~79,1,429.18,,,,,,,,,1,,,,88.81,,,,,,,,,1,88.81,,,,,5,207.47,3,179.96,,,3,179.96,1,88.81,1,112.87,,,,,,,,,,,,,2,119.98,,,,,1,184.84,,,,,2,119.98,,,,,,,2,276.24,,,,,,,,,,,,,,
,,,,80~84,1,287.36,,,,,,,,,1,,,,287.36,,,2,380.95,,,,,,,,,,,1,333.33,,,,,3,364.52,,,1,507.61,,,,,,,,,,,1,287.36,1,287.36,,,,,,,,,,,,,,,,,,,1,444.44,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,854.70,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,9.68,,,,,,,1,19.55,,,,,1,7.88,,,,,,,,,,,,,,,,,,,,,,,,,1,9.24,1,9.68,,,,,,,1,7.88,,,,,1,5.50,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,5,,,,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.83,,,,,,,,,,,,,1,9.23,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,7.94,,,,,,,,,,,,,,,2,10.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,8.44,,,,,2,,,,7.16,,,,,,,,,,,,,1,5.28,,,,,,,,,,,,,,,,,1,5.28,,,1,8.44,,,,,,,,,,,2,10.56,,,,,,,1,5.28,,,3,11.58,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,9.04,,,,,,,,,1,24.57,,,,,,,1,9.04,,,1,23.17,,,,,,,,,,,,,,,,,,,,,1,9.04,,,1,5.44,,,,,,,,,,,3,19.82,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,3,,,,8.38,,,,,,,3,16.16,,,,,,,,,1,7.43,2,11.36,,,,,,,,,,,,,,,1,9.68,,,,,,,,,,,,,,,,,1,21.72,2,7.72,,,3,7.71,,,,,,,,,,,,,,
,,,,30~34,,,,,1,11.26,,,,,,,,,,1,11.26,,,,,10,17.12,2,13.21,,,,,,,5,11.31,1,11.26,,,,,5,22.66,,,,,,,,,,,,,,,1,9.72,,,1,11.26,1,5.63,,,,,,,,,,,10,26.73,,,,,,,,,,,,,,
,,,,35~39,1,15.17,,,,,,,,,1,,,,8.60,,,,,,,10,24.75,,,,,,,,,3,11.45,2,30.33,,,,,2,25.32,,,,,1,38.77,,,,,,,,,1,8.60,,,2,25.32,,,,,,,,,1,14.95,,,3,24.58,,,,,,,,,,,,,,
,,,,40~44,,,,,1,15.57,,,1,15.57,,,,,,3,16.20,,,,,16,54.63,,,,,,,,,2,12.29,1,15.57,,,,,6,20.02,1,13.07,,,,,,,,,,,,,,,,,6,24.15,1,15.57,,,,,,,,,1,13.07,9,27.93,,,1,13.07,,,,,,,,,,
,,,,45~49,,,1,11.87,1,11.87,,,,,2,,,,50.75,,,,,,,6,26.53,,,1,20.96,,,,,4,30.12,10,33.75,,,,,12,38.31,2,20.79,,,,,,,,,,,,,,,1,17.61,6,31.27,1,14.66,1,11.87,1,14.66,,,2,50.75,1,14.66,8,32.22,,,3,25.89,,,,,,,,,,
,,,,50~54,3,40.66,1,11.54,3,14.84,1,18.48,2,36.95,2,,,,18.05,,,1,18.48,,,25,61.55,1,20.33,,,,,1,11.54,9,33.76,16,50.76,,,,,19,46.78,4,20.88,1,11.54,3,11.80,,,2,14.72,,,1,9.89,1,11.54,6,36.27,9,27.08,,,,,3,26.95,,,1,9.89,5,20.31,8,25.95,1,20.33,1,9.89,,,,,,,,,,
,,,,55~59,5,35.05,,,1,9.95,,,,,,,,,,3,14.52,,,,,32,84.43,2,23.64,,,,,2,19.90,15,44.54,28,73.88,1,9.95,,,34,89.71,12,41.24,,,8,52.93,,,1,23.72,3,16.21,,,3,18.26,1,21.84,10,27.97,2,10.81,,,2,23.64,,,2,18.26,7,37.82,6,26.40,1,21.84,1,9.95,3,34.12,,,,,,,,
,,,,60~64,2,17.50,1,15.54,3,66.33,,,,,,,,,,3,36.19,,,,,27,100.83,1,15.54,,,,,,,6,28.75,34,133.76,,,2,20.63,36,141.76,9,50.39,,,3,27.14,,,,,1,15.54,1,73.58,3,38.50,5,25.62,5,36.05,,,1,73.58,1,73.58,,,,,10,41.60,9,42.61,,,1,73.58,5,35.17,,,,,,,,
,,,,65~69,2,92.46,1,52.77,1,20.80,2,41.60,,,,,,,,5,40.79,,,1,,17,95.02,2,29.84,,,,,1,22.98,7,62.02,40,223.58,4,61.41,,,36,201.22,6,56.27,,,1,20.80,,,2,21.84,1,22.98,1,20.80,2,27.67,3,41.50,14,106.72,,,2,28.69,5,45.23,,,2,69.49,6,105.86,1,34.75,,,1,34.75,6,37.28,,,,,,,,
,,,,70~74,,,,,1,38.82,,,1,97.18,,,,,,3,57.99,,,,,6,96.74,,,,,,,,,7,108.38,21,241.77,2,102.35,,,17,197.01,12,231.35,,,,,,,,,,,,,2,80.52,1,50.35,7,124.73,,,2,92.17,3,53.66,,,,,2,43.84,1,50.35,1,50.35,,,6,144.30,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,173.31,,,,,1,366.30,,,,,,,1,103.84,4,114.84,5,129.43,1,386.10,,,8,311.41,3,119.05,,,,,,,,,,,,,,,,,1,173.31,,,,,1,146.20,,,,,4,111.42,,,,,1,76.45,2,151.63,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,333.33,,,,,,,,,,,,,,,,,2,294.12,7,515.46,,,,,4,294.55,1,264.55,,,,,1,264.55,,,,,,,,,,,3,376.41,,,,,,,,,,,4,492.61,,,,,,,1,383.14,,,,,,,,
,,,,85+,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1010.10,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,5,,,,20.51,,,,,,,1,8.86,1,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.86,,,2,12.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,8.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.22,,,,,,,,,,,,,,,1,5.31,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,21.15,,,,,,,,,,,,,,,,,,,,,,,1,11.09,,,3,9.98,,,,,1,21.15,,,,,,,,,,,1,8.81,1,8.81,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,22.31,1,8.73,1,,,,10.96,,,,,,,2,17.46,,,,,,,,,,,1,10.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.23,,,,,,,,,,,,,,,,,,
