,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,2,10.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,1,5.37,,,,,,,,,1,,,,11.51,,,,,,,,,,,1,6.94,1,6.94,,,,,2,23.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15.00,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,7.09,1,,,,10.94,,,,,,,,,,,1,5.59,2,8.60,,,,,1,24.58,,,,,,,,,2,49.15,,,,,,,1,10.94,,,,,1,7.09,,,,,2,21.88,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.83,,,,,,,,,,,,,,,,,,,1,10.83,,,,,,,,,,,,,1,10.83,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,10.58,,,1,6.85,,,,,,,,,,,,,,,,,,,,,,,1,15.06,,,2,9.41,,,,,,,,,,,,,5,23.53,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,2,19.52,,,1,18.92,,,,,,,1,8.45,,,1,8.45,,,,,,,,,,,,,,,,,1,18.92,,,,,,,,,,,2,10.24,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,,,,,,,,,,,,,,,1,11.34,2,22.67,,,,,,,,,,,2,98.09,,,2,18.48,1,11.34,,,1,14.55,,,,,,,,,2,22.67,,,,,,,,,,,,,4,27.01,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,23.42,,,1,12.79,,,,,,,,,,,,4,33.10,,,,,,,,,,,3,22.40,,,2,16.55,,,1,10.96,,,,,,,,,,,,,,,,,,,,,,,1,10.96,2,46.85,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,21.22,,,,,3,,,,11.81,,,10,35.78,,,,,,,1,9.04,5,19.69,9,32.20,,,11,39.36,2,18.07,,,1,10.40,,,1,10.40,,,,,4,17.22,,,,,,,,,,,3,24.66,6,32.73,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,8,33.99,1,10.89,6,48.17,,,,,1,,,,27.43,,,14,59.49,,,1,10.89,,,2,54.85,8,44.47,12,50.99,2,22.70,9,38.24,4,72.15,1,27.43,1,27.43,1,27.43,,,2,54.85,1,10.89,4,22.23,,,1,11.35,1,11.35,,,1,27.43,3,16.68,2,16.06,1,11.35,1,10.89,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,16.69,,,,,,,,,,6,42.64,,,,,,,,,7,49.75,20,213.68,,,16,113.71,3,36.49,,,,,,,,,,,4,118.76,8,56.85,,,1,17.10,2,16.89,,,,,5,32.88,,,,,1,17.10,,,,,,,,,,,,,,,,,,
,,,,65~69,1,60.94,,,,,1,24.03,,,,,,,,3,123.25,1,24.03,,,,,,,,,5,52.01,13,135.23,,,12,115.32,3,37.63,,,1,60.94,,,,,1,60.94,2,25.09,4,68.94,1,126.10,2,121.88,,,,,,,3,60.56,2,25.09,,,2,121.88,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,46.51,,,,,,,,2,65.36,1,46.51,1,57.97,,,1,46.51,1,46.51,,,3,98.14,,,3,86.16,1,46.51,,,,,,,,,,,,,,,,,,,,,,,,,2,93.15,,,1,236.97,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,128.87,,,,,,,,,,,1,193.05,,,3,167.88,,,2,161.94,1,446.43,,,,,,,,,,,,,1,193.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,925.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,8.76,,,,,,,,,,,,,,,,,,,,,1,8.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.37,,,,,,,,,,,1,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.32,,,,,,,,,,,,,,,1,5.32,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,5.29,,,,,,,,1,11.18,,,,,,,,,,,,,,,1,11.18,,,,,,,2,10.57,,,,,1,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,5.49,1,5.49,,,,,,,,1,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.49,,,,,,,1,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,7.61,,,,,3,21.05,1,10.13,,,,,,,,,,,,,,1,7.61,1,5.11,,,,,,,,,,,,,1,5.11,,,,,,,,,,,,,1,5.11,,,,,,,2,6.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,6.21,,,,,,,,1,6.21,,,1,,,,,,1,10.13,,,,,2,8.35,,,,,,,,,,,,,,,,,2,8.35,,,,,1,6.21,,,,,1,6.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,18.49,1,,,,13.25,7,41.65,,,1,13.25,,,1,38.24,4,20.60,,,1,18.49,,,1,8.77,,,,,,,,,,,,,,,1,18.49,1,13.25,,,,,,,,,1,18.49,,,1,38.24,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,22.87,1,10.61,,,,,1,22.87,,,,,,3,26.27,,,2,28.38,,,,,1,10.61,1,22.87,,,,,1,22.87,,,,,,,,,,,,,,,1,10.61,,,,,,,1,10.61,,,5,23.99,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,11.65,1,14.65,,,,,1,14.65,,,,,,3,19.47,1,24.56,,,,,,,3,17.18,5,25.66,1,11.65,6,27.86,,,,,,,,,,,,,,,,,1,11.65,,,,,1,24.56,1,48.69,,,9,61.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,25.45,2,12.93,1,9.38,2,15.26,3,15.27,,,,,,15,61.35,,,,,,,,,2,12.93,5,32.33,,,5,20.45,5,22.63,1,11.13,,,,,,,,,1,9.38,1,20.81,7,31.69,1,40.87,,,,,1,9.38,4,20.36,3,16.75,,,,,1,40.87,,,,,,,,,,,,,,,,,,
,,,,55~59,3,30.90,1,10.30,,,1,10.30,1,11.43,,,,,,13,58.12,,,1,10.30,,,,,8,32.89,16,71.54,,,14,62.60,3,13.41,1,11.43,,,,,,,1,25.60,1,10.30,1,11.43,6,29.38,,,,,,,2,20.60,6,102.25,6,26.83,1,10.30,2,10.83,1,11.43,,,,,,,,,,,,,,,,,,
,,,,60~64,2,22.08,1,39.15,,,3,33.12,1,15.38,,,,,,1,16.32,,,,,,,2,175.75,6,36.76,26,159.27,,,18,110.27,6,39.51,3,34.55,,,,,1,16.32,,,1,16.32,,,5,39.58,,,,,,,,,2,30.75,5,32.93,1,39.15,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,22.60,2,34.69,1,22.60,1,24.40,2,32.83,,,,,,11,100.04,,,3,57.36,,,1,22.60,7,63.66,26,236.45,,,18,176.64,5,49.07,,,1,59.95,,,,,,,4,39.25,2,119.90,12,117.76,,,3,49.24,,,1,59.95,3,35.20,2,23.47,,,,,3,52.03,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,43.10,,,2,48.11,,,,,,,,3,72.17,,,,,,,,,3,109.81,9,163.96,,,13,236.84,2,62.21,,,,,,,,,,,,,1,43.10,5,155.52,,,,,,,,,,,,,1,111.73,1,43.10,2,86.21,,,,,,,,,,,,,,,,,,
,,,,75~79,1,429.18,,,,,,,1,88.81,,,,,,,,,,1,88.81,,,,,3,179.96,3,179.96,,,3,179.96,1,88.81,1,112.87,,,,,,,,,,,,,2,119.98,,,1,184.84,,,,,2,119.98,,,,,,,1,429.18,,,,,,,,,,,,,,,,,,
,,,,80~84,1,287.36,,,,,,,1,287.36,,,,,,1,333.33,,,,,,,,,1,333.33,,,,,1,287.36,,,1,507.61,,,,,,,,,,,1,287.36,1,287.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,854.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,19.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.24,,,,,,,,,,,,,,,1,5.50,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,3,,,,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.23,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,2,10.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,7.16,,,,,,,1,5.28,,,,,,,,,,,,,,,,,1,5.28,,,,,,,,,,,,,,,2,10.56,,,,,,,1,5.28,,,1,7.12,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.17,,,,,,,,,,,,,,,,,,,,,,,,,1,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,9.68,,,2,14.86,,,,,,,1,7.43,1,21.72,,,,,,,,,,,,,,,1,9.68,,,,,,,,,,,,,,,,,1,21.72,1,7.43,,,1,7.43,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,11.26,,,,,,,,,,1,11.26,4,12.13,,,,,,,2,6.88,1,11.26,,,,,3,26.57,,,,,,,,,,,,,,,,,,,1,11.26,1,5.63,,,,,,,,,,,9,33.79,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,8.60,,,4,15.97,,,,,,,2,10.24,,,,,,,2,25.32,,,,,1,38.77,,,,,,,,,1,8.60,,,2,25.32,,,,,,,,,,,,,2,36.25,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,16.53,11,65.41,,,,,,,1,10.15,,,,,,,3,17.14,1,13.07,,,,,,,,,,,,,,,,,4,32.34,,,,,,,,,,,1,13.07,5,25.32,,,1,13.07,,,,,,,,,,,,,,
,,,,45~49,,,1,11.87,1,11.87,,,,,2,,,,50.75,,,3,19.68,,,,,,,1,14.66,4,20.85,,,,,7,36.49,1,25.37,,,,,,,,,,,,,,,,,5,26.06,1,14.66,1,11.87,1,14.66,,,2,50.75,1,14.66,3,23.64,,,1,14.66,,,,,,,,,,,,,,
,,,,50~54,3,40.66,1,11.54,2,14.72,,,,,1,,,,11.54,,,9,34.40,1,20.33,,,1,11.54,8,37.66,10,42.19,,,,,10,38.22,1,9.89,1,11.54,2,10.65,,,2,14.72,,,1,9.89,1,11.54,4,35.94,3,15.97,,,,,3,26.95,,,1,9.89,2,15.90,3,15.97,1,20.33,1,9.89,,,,,,,,,,,,,,
,,,,55~59,5,35.05,,,1,9.95,,,,,,,,,,3,14.52,17,68.36,2,23.64,,,2,19.90,10,44.01,15,60.31,1,9.95,,,17,68.36,7,30.80,,,2,23.64,,,1,23.72,3,16.21,,,2,19.90,,,6,26.40,2,10.81,,,2,23.64,,,,,7,37.82,6,26.40,,,1,9.95,2,47.45,,,,,,,,,,,,
,,,,60~64,1,14.48,1,15.54,,,,,,,,,,,,3,36.19,20,113.42,1,15.54,,,,,3,18.46,25,141.77,,,1,15.54,24,147.68,7,52.48,,,1,15.54,,,,,1,15.54,,,2,31.09,4,24.61,4,42.80,,,,,,,,,,,5,30.77,3,22.49,,,,,1,15.54,,,,,,,,,,,,
,,,,65~69,,,1,52.77,1,20.80,2,41.60,,,,,,,,4,39.62,9,75.06,2,29.84,,,1,22.98,5,80.05,24,200.17,1,22.98,,,21,175.15,3,39.27,,,1,20.80,,,2,21.84,1,22.98,1,20.80,1,22.98,1,22.98,9,89.15,,,1,20.80,5,45.23,,,,,3,62.40,,,,,,,3,27.14,,,,,,,,,,,,
,,,,70~74,,,,,1,38.82,,,1,97.18,,,,,,1,38.82,4,110.96,,,,,,,5,109.60,13,213.50,1,200.80,,,11,196.74,8,221.91,,,,,,,,,,,,,2,80.52,1,50.35,2,66.33,,,1,97.18,3,53.66,,,,,2,43.84,1,50.35,1,50.35,,,3,116.46,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,1,103.84,3,103.23,3,103.23,1,386.10,,,2,152.91,2,102.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,103.23,,,,,1,76.45,1,157.48,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,2,294.12,4,378.07,,,,,3,283.55,1,264.55,,,,,1,264.55,,,,,,,,,,,3,376.41,,,,,,,,,,,3,585.94,,,,,,,1,383.14,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,8.86,,,,,1,8.86,1,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.86,,,2,12.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,8.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.09,,,2,10.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,22.31,,,1,,,,10.96,,,,,,,,,,,,,,,1,10.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,9.46,,,,,,,,,,,,,,,,,,1,20.79,,,,,1,5.10,,,,,,,,,,,,,,,,,,,,,,,,,1,9.46,,,2,10.73,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,10.33,,,,,,,,,1,5.24,,,1,10.33,1,10.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,17.55,,,,,,,,,,1,17.55,1,17.55,,,,,,,,,,,,,4,21.96,,,1,11.75,,,,,,,,,,,1,17.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,12.47,,,,,,,,,,1,20.76,,,,,1,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27.53,,,4,17.17,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,26.72,1,12.16,,,,,,,,,,,,,1,26.72,,,1,26.72,2,53.45,1,12.16,,,,,,,,,,,2,29.84,,,,,,,,,,,2,19.76,4,28.86,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,42.37,1,10.36,2,28.26,,,,,,,,,,2,28.26,,,7,98.93,,,1,21.19,,,,,,,5,22.29,5,20.17,1,42.44,,,,,,,,,,,1,10.36,2,28.26,,,3,23.48,,,,,,,1,21.19,1,10.36,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,23.09,,,,,,,,,,,,,,,,,,7,27.62,,,,,,,1,23.09,1,9.92,10,39.46,9,35.51,1,23.09,,,1,11.47,,,,,,,1,23.09,3,12.97,,,1,23.09,1,9.92,,,2,13.88,4,17.30,3,19.65,,,,,2,10.64,,,,,,,,,,,,,,,,
