,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,1,,699.30,,,,,,,,
,,,,60~64,,,,,,,1,694.44,1,694.44,,,,,,1,,694.44,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,,1136.36,1,,1136.36,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,1086.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,食道,,胰,,眼及淚腺,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,763.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,1923.08,1,1923.08,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,甲狀腺,,肝及肝內膽管,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,704.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,380.23,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,389.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,657.89,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,740.74,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,肝及肝內膽管,,食道,,腦,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,1,261.10,,,,,1,261.10,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,432.90,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,961.54,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,467.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,724.64,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,1149.43,1,1149.43,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,肺、支氣管及氣管,,胃,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,471.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,420.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,1123.60,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,1086.96,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,食道,,腦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,847.46,,,1,423.73,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,395.26,1,395.26,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,3448.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,胃,,食道,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,442.48,1,442.48,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,374.53,1,374.53,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,2857.14,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,白血病,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,
,,,,5~9,,,1,289.02,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,203.67,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,571.43,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,1020.41,,,1,1020.41,,,1,1020.41,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,1666.67,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,肺、支氣管及氣管,,食道,,攝護腺,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,595.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,462.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,719.42,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,2564.10,,,1,2564.10,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,食道,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,502.51,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,383.14,,,,,1,383.14,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,416.67,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,689.66,,,1,689.66,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,2380.95,1,2380.95,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,其它淋巴瘤,,食道,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,833.33,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,1111.11,,,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,其他男性生殖器官,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,食道,,結直腸癌,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,775.19,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,392.16,1,392.16,1,392.16,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,628.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,2500.00,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,食道,,結直腸癌,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,392.16,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,490.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,877.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,1785.71,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,胃,,食道,,膀胱,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,673.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,555.56,1,555.56,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,420.17,1,420.17,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,328.95,1,328.95,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1754.39,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肺、支氣管及氣管,,結締組織、皮下組織及其他軟組織,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,300.30,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,308.64,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,458.72,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,349.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,肝及肝內膽管,,胃,,食道,,胰,,鼻咽,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,
,,,,35~39,,,1,276.24,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,313.48,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,377.36,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,440.53,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,334.45,1,334.45,,,1,334.45,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,651.47,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,934.58,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,,,,喉,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,
,,,,15~19,,,,,,,1,248.76,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,245.10,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,452.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,436.68,,,,,,,1,436.68,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,348.43,,,,,,,,,,,,,,
,,,,65~69,,,,,1,305.81,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,617.28,,,,,,,,,,1,,617.28,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,鼻咽,,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,1,,240.38,,
,,,,40~44,,,,,,,,,1,269.54,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,267.38,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,2,,833.33,,,,,
,,,,60~64,,,1,352.11,,,1,352.11,1,352.11,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,289.02,1,289.02,,,,,,,1,,,,289.02,,,,1,,289.02,2,,578.03,,,,,
,,,,70~74,,,,,1,497.51,,,,,1,,,,497.51,,,,,,,1,,497.51,,,,1,497.51
,,,,75~79,,,,,,,,,,,,,,,,2,,1834.86,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1265.82,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,食道,,,造血系統及網狀內皮系統,,,結直腸癌,,,鼻咽,,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,1,,256.41,,
,,,,45~49,,,,,2,505.05,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,340.14,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,469.48,,,,,,,,,,,,,,1,,469.48,,,,,,,,,,,
,,,,60~64,,,,,,,1,348.43,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,298.51,,,,,,,2,,,,597.01,,,,,,,,,,,,,1,298.51
,,,,70~74,,,,,1,431.03,2,862.07,1,431.03,,,,,,,,,1,,431.03,,,,,,,,
,,,,75~79,,,,,,,1,775.19,,,,,,,,,,,,,,1,,775.19,,,,,
,,,,80~84,,,,,,,1,1388.89,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,食道,,,結直腸癌,,,膀胱,,,攝護腺,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,
,,,,30~34,,,1,190.11,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,193.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,1,,183.15,,,,,,,,
,,,,45~49,,,1,230.41,1,230.41,,,,,,,,,,,,,1,,230.41,,,,,,,,
,,,,50~54,,,2,529.10,,,,,,,,,,,,,,,,,,1,,264.55,,,,,
,,,,55~59,,,1,431.03,,,,,,,1,,,,431.03,1,,431.03,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,2,,634.92,,,,,,,,,,,
,,,,65~69,,,,,,,1,304.88,,,,,,,,2,,609.76,,,,,,,,,,,
,,,,70~74,,,,,,,4,1444.04,,,,,,,,,,,,,,,,,1,,361.01,,
,,,,75~79,,,1,854.70,,,2,1709.40,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1282.05,,,,,,,,,,,,,,,,,,,
,,,,85+,,,2,2597.40,,,,,,,1,,,,1298.70,,,,,,,,,,1,,1298.70,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,食道,,,胰,,,膀胱,,,膽囊及肝外膽管,,,攝護腺,
