,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,21.98,,,,,,,,1,21.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,30.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,31.91,,,,,2,44.58,,,,,,,,,,,,3,39.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,201.82,1,47.78,,,2,67.91,,,,,,,,1,47.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,4,113.12,2,,,,164.34,,,1,152.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,126.58,,,,,,,,,,,,,,1,123.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,1351.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,19.52,,,,,,,,,,,,,,,,,,,,,,,1,26.51,,,,,1,41.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,2,55.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,1,23.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,19.52,,,1,,,,19.52,,,,,,,,,,,,,,,,,,,,,,,2,31.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,23.95,,,,,,,,,,,1,31.86,,,,,,,,,,,,,,,1,31.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,40.47,,,,,,,1,,,,40.47,,,,,,,1,40.47,1,49.65,,,,,,,,,,,,,1,52.11,,,,,,,,,,,1,99.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,54.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.35,,,,,,,,,,,,,6,90.31,,,2,101.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,193.99,,,,,,,,,3,72.45,2,52.06,1,56.02,,,,,,,,,1,42.30,,,,,,,,,,,3,52.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,75.53,1,46.15,,,,,,,4,,,,56.99,,,1,45.98,,,4,50.56,2,92.29,3,57.32,,,,,,,,,1,75.53,4,60.73,,,,,,,,,,,3,98.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,50.40,,,1,55.04,,,,,3,,,,58.97,,,,,3,71.17,,,10,141.42,10,140.35,,,1,55.04,,,,,,,2,70.03,,,,,1,50.40,1,96.25,2,66.16,4,130.00,1,91.49,1,96.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,88.97,1,175.13,,,,,,,3,,,,162.95,,,,,,,,,4,90.15,2,83.54,1,175.13,,,,,,,,,,,,,,,,,,,3,125.31,3,125.31,,,2,148.37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,394.22,,,,,,,2,161.03,,,,,,,,,,,,1,207.90,4,247.83,2,123.92,2,212.77,,,,,,,1,207.90,,,,,1,131.41,,,,,,,2,262.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,219.30,,,,,,,,,,,,,,,,,,,,2,288.60,1,233.64,,,,,,,,,,,,,1,476.19,,,1,251.26,,,,,2,288.60,,,,,1,251.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,578.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5882.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,淋巴結,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,18.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,42.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,2,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.95,,,,,,,,,1,19.62,,,1,43.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,19.49,,,,,,,,,1,25.95,,,,,,,1,19.49,,,,,2,97.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.03,,,,,,,,,,,,,,,1,61.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,51.71,,,1,51.71,1,,,,54.67,,,,,,,1,54.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,100.76,,,,,,,,,,,,,,,,,,,,1,44.78,,,,,,,1,35.70,,,,,,,,,,,,,,,1,44.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,74.79,1,44.64,,,,,,,1,,,,45.56,,,1,101.32,2,50.93,6,160.00,,,,,,,2,74.79,,,,,,,1,59.28,,,,,,,2,45.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,49.48,,,,,,,,,,,,,,,,2,39.36,2,58.70,2,59.86,2,60.20,1,76.86,1,76.86,,,2,74.96,,,1,49.48,,,,,,,1,49.02,5,147.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,101.01,,,,,,,,,3,,,,98.65,,,1,38.85,10,116.99,,,1,38.85,1,50.51,,,1,94.25,4,72.63,,,,,,,,,,,,,5,90.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,84.39,2,141.94,,,,,,,2,,,,103.41,,,1,84.39,5,246.31,6,146.66,,,,,,,,,,,,,,,,,,,,,,,3,115.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,204.50,,,,,,,,,,,,,,,,8,226.76,3,145.35,1,102.56,,,,,,,1,114.16,,,,,,,,,,,,,,,1,114.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,230.41,,,,,,,,,1,,,,317.46,1,230.41,,,1,230.41,3,434.78,,,,,,,,,1,230.41,1,230.41,,,,,,,,,,,,,,,3,341.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,432.90,,,,,2,865.80,,,,,,,,,,,,,,,,,,,,,,,1,1204.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,1,1190.48,,,,,,,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,2,10000.00,,,,,,,,,,,,,,1,4545.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,19.72,,,,,,,1,,,,37.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,30.83,1,20.92,,,,,1,30.83,,,,,2,52.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,30.84,,,,,,,,,,,,,,,,,,,1,24.08,1,30.84,,,2,33.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,50.68,,,,,,,,1,50.68,1,33.12,,,,,,,,,,,,,,,,,,,,,,,,,1,33.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,51.15,,,,,,,,,,,,,,,,,,,,1,96.99,,,,,,,,,,,1,96.99,,,,,,,,,1,51.15,,,2,37.16,1,51.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,41.77,,,,,,,,,,,,,,,,,,,,1,100.60,1,48.08,1,48.08,,,,,,,,,1,65.49,,,,,,,,,,,1,100.60,1,48.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,51.68,,,,,2,62.62,1,51.68,1,,,,34.31,,,4,79.60,,,3,71.87,1,34.31,,,,,,,1,47.39,,,1,79.43,1,34.31,,,,,,,,,2,41.24,,,1,72.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,3,58.85,,,1,,,,52.14,1,52.14,4,85.62,1,52.14,2,72.62,1,36.31,1,36.31,,,,,,,1,81.63,,,,,1,51.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,58.41,1,131.93,2,98.14,,,,,,,,3,121.46,5,131.72,,,4,87.83,1,58.41,1,58.41,1,68.49,,,,,,,,,,,,,,,,,1,58.41,3,109.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,108.70,,,,,,,,,,1,100.50,2,147.93,,,,,1,100.50,,,,,,,,,1,241.55,,,,,1,241.55,,,,,2,133.16,,,,,,,1,197.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,238.95,,,,,,,,,,4,254.29,,,2,188.86,2,389.11,,,,,,,,,,,1,172.71,,,,,,,1,208.33,1,387.60,,,,,,,1,172.71,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,483.09,,,,,,,,,,,,,,,,,,,,,,,,,,1,353.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,884.96,,,,,,,,,,1,943.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,23.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,17.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,18.95,,,,,,,,,,,,,,,,,,,,1,28.89,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,32.18,,,,,,,,,,,,,,1,19.57,,,,,,,,,,,1,26.59,,,,,,,,,,,1,19.57,,,,,,,,,,,,,,,,,,,1,26.59,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,21.29,,,,,,,,2,59.68,,,1,33.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.27,,,1,21.29,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,63.07,,,1,,,,31.80,4,78.03,,,,,1,31.80,1,50.48,1,51.33,,,,,,,,,,,,,,,,,,,1,31.80,,,,,,,1,31.80,,,1,31.80,,,,,1,36.05,,,,,,,,,,,,,,,,
,,,,40~44,1,40.55,,,1,52.66,1,33.30,1,50.89,,,,,,4,81.60,,,,,,,2,67.18,1,33.30,,,,,,,,,,,,,,,,,1,33.30,,,,,,,1,40.55,,,,,,,2,49.01,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,3,57.03,,,,,,,,,,,,,,,1,61.01,,,,,,,,,,,,,1,42.68,1,42.68,,,,,,,1,63.98,,,4,86.26,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,66.97,1,54.26,,,,,,,,,,,,3,76.43,,,,,,,1,54.26,5,70.11,1,54.26,1,48.03,1,71.79,1,71.79,,,,,,,,,2,43.67,,,,,,,,,,,,,,,3,86.33,,,,,1,48.03,,,,,,,,,,,,,,
,,,,55~59,3,59.46,1,85.25,,,,,1,85.25,,,,,,7,86.53,,,,,,,4,63.09,7,138.75,,,1,85.25,4,97.66,1,51.41,,,,,,,,,3,59.46,4,58.87,,,1,34.21,,,,,,,2,51.65,3,49.81,,,1,51.89,,,,,,,,,,,,,,,,
,,,,60~64,3,70.57,,,,,,,,,,,,,,3,72.41,,,,,2,58.53,,,7,138.01,,,,,2,139.57,1,69.78,,,,,,,1,119.90,1,65.45,2,60.20,,,1,69.78,,,,,1,69.78,,,1,65.45,1,52.94,1,121.80,1,52.94,,,,,,,,,,,,,,
,,,,65~69,2,153.26,,,,,,,2,103.57,,,,,,5,156.49,1,115.21,,,,,2,230.41,7,188.48,,,7,316.17,2,144.20,,,,,1,120.92,,,,,,,3,176.99,,,,,,,,,1,192.68,2,209.21,,,,,,,4,166.04,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,271.00,,,,,,,,,,,,,,,,6,352.32,,,2,172.12,2,319.49,,,1,184.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,159.74,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,364.96,,,,,,,1,364.96,2,357.14,1,462.96,1,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,462.96,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,1162.79,,,1,819.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
