,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.81,,,,,,,,,,,,,,,,,1,46.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,27.83,,,,,,,,,,,,,,,,,,,,,,,,,1,46.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,147.71,,,,,,,,,,1,68.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,121.07,,,,,,,,,,,1,60.53,,,,,,,,,,,2,93.37,,,,,,,,,,,3,87.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,122.77,,,,,,,,,3,,,,65.12,,,,,,,,,1,64.77,,,,,,,,,,,,,,,,,,,,,,,1,79.74,3,155.36,,,1,79.74,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,65.70,,,,,4,,,,180.02,1,115.61,2,91.91,,,,,3,80.09,4,99.38,1,45.96,,,,,,,,,,,,,,,,,,,,,8,117.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,69.25,1,39.43,,,,,4,,,,95.26,,,,,,,1,39.43,4,118.20,7,156.99,,,,,,,,,,,,,,,,,,,,,1,39.43,1,39.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,131.58,,,,,,,1,121.80,3,,,,82.69,,,,,,,1,50.79,4,130.12,2,66.33,1,121.80,,,1,121.80,1,50.79,,,1,95.60,,,,,,,,,,,1,95.60,1,50.79,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,181.16,,,,,,,,,3,,,,383.63,,,,,,,2,255.75,2,91.32,3,112.61,6,273.97,,,,,,,5,228.31,1,127.88,,,,,1,127.88,1,128.37,,,2,91.32,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,101.63,,,,,,,,,,,,,,1,173.01,,,,,,,6,192.74,3,310.56,1,257.73,,,,,,,,,3,310.56,,,1,208.77,,,,,2,145.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,243.90,,,,,,,,,2,243.90,1,429.18,,,1,311.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,454.55,,,,,,,,,,,,,,3,771.21,,,1,454.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,38.15,,,,,,,,,,,,,,,,,2,89.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,20.82,,,,,,,,,,,,,,,,,,,,,,,,,1,43.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,22.16,,,,,1,29.96,,,,,,,,,,,,,,,,,,,1,63.98,,,3,63.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,34.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,42.88,,,1,158.23,,,,,,,1,42.88,,,,,,,,,,,,,,,,,,,1,70.72,,,2,114.22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,50.10,,,2,,,,250.31,,,,,,,2,128.37,,,1,50.10,,,,,,,,,,,,,,,,,,,,,,,6,121.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,147.28,1,47.13,,,,,,,,,,1,107.53,,,1,64.64,,,1,47.13,,,,,,,,,2,153.49,,,1,64.64,,,,,,,,,3,131.46,1,147.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,48.29,,,,,1,83.82,,,5,98.93,,,,,,,,,,,,,,,,,1,48.29,,,,,6,100.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,137.84,,,2,319.49,,,,,2,,,,63.98,1,68.92,,,1,40.00,6,90.59,1,85.84,6,252.74,6,149.74,,,,,1,40.00,,,2,80.00,,,,,,,1,66.36,,,4,99.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,4,,,,229.23,,,,,6,148.77,3,111.44,,,7,159.24,2,70.32,,,,,,,,,,,1,126.10,,,,,1,89.77,,,3,89.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,68.07,1,209.64,,,,,,,,1,170.94,2,136.15,2,102.77,,,3,109.05,,,2,87.95,,,,,,,2,122.40,1,124.22,,,,,,,1,124.22,1,124.22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,166.94,,,1,94.34,,,,,,,,,,,,,,9,419.58,,,3,147.71,4,187.62,,,,,,,,,,,,,,,,,,,,,1,349.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,338.98,,,,,,,,,,,,,,1,287.36,1,308.64,,,,,1,425.53,,,,,,,,,,,,,,,,,,,1,188.68,1,338.98,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,746.27,,,,,,,,,,,1,746.27,,,,,1,558.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,34.89,,,,,,,,,,,,,,,,,,,1,69.93,,,,,1,38.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,2,112.42,,,2,47.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,20.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,3,59.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,22.36,,,1,22.36,,,,,,,1,31.31,,,,,,,,,,,2,25.64,,,,,,,,,1,62.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,2,53.09,,,1,42.77,,,,,1,26.55,1,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,2,102.67,,,,,,,,,,,1,39.03,,,,,,,,,,,,,,,,,1,51.33,1,51.33,1,63.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,51.65,,,,,,,,,,,,,,2,97.56,,,,,,,,,,,,,,,,,,,,,,,1,86.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,147.49,,,,,,,,,,,,1,147.49,1,77.28,,,,,,,,,,,,,2,92.55,,,,,,,,,,,,,,,,,,,3,68.85,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,4,115.11,2,166.67,1,49.88,,,1,67.34,,,,,,,,,,,,,,,3,86.33,,,,,,,,,8,152.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,40.98,,,,,,,,,,,,,,,,6,79.99,,,1,64.39,,,2,142.25,,,6,155.12,1,64.39,1,157.73,1,64.39,,,3,59.27,1,71.12,2,87.26,2,225.73,,,2,54.70,4,100.18,3,90.20,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,285.31,,,,,,,,,,,,,,,,1,105.26,,,,,,,3,106.61,,,6,150.04,1,200.40,,,,,,,,,2,210.53,,,,,,,,,2,120.77,2,93.46,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,116.69,1,66.45,,,,,,,,4,265.78,1,116.69,,,1,272.48,2,251.89,,,6,201.55,3,477.71,,,,,,,,,1,157.73,,,,,,,3,127.01,,,2,132.89,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,171.23,,,,,1,,,,171.23,,,5,287.52,,,,,,,3,184.16,,,2,132.10,3,187.62,,,,,,,,,1,89.37,,,,,,,,,1,200.80,,,2,166.11,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,270.27,,,1,456.62,,,,,,,,,,,,2,607.90,,,,,,,3,492.61,,,3,365.41,2,243.61,,,,,,,1,456.62,2,352.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,1,344.83,1,344.83,3,892.86,,,,,,,,,,,,,1,724.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,34.52,1,23.72,,,,,,,,,,,,,,,,,1,34.48,,,,,,,,,1,34.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,45.16,,,,,,,,,1,32.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,44.46,,,1,,,,29.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,3,,,,45.38,,,,,1,29.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,35.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,93.33,,,1,112.49,1,51.71,,,,,2,113.64,,,1,101.01,,,,,,,1,46.66,,,,,,,,,,,1,56.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,54.02,,,,,,,,,,,,2,108.05,,,,,,,1,187.97,,,,,1,68.31,,,,,,,,,,,,,,,1,78.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,92.38,,,,,,,,,,,,,,,1,62.11,,,4,64.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,161.03,,,,,,,1,66.49,,,,,,,,,,1,108.81,,,,,1,67.84,,,6,114.92,,,,,,,,,2,72.83,,,,,,,,,2,57.50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,87.80,,,,,,,,,,,,,,,,,,2,83.89,1,113.64,,,2,56.58,2,68.99,1,43.90,1,66.49,1,79.55,1,71.68,,,,,,,,,,,2,56.58,2,68.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,84.10,,,,,1,84.10,,,1,,,,45.09,1,112.74,1,45.09,3,67.80,,,,,3,308.96,4,90.40,7,145.47,2,114.03,3,123.71,2,168.21,2,73.10,,,,,,,,,2,62.72,3,171.04,2,161.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,240.10,,,1,62.77,,,1,107.41,,,,,,,,,,2,95.88,,,,,,,7,154.76,9,198.98,1,62.77,2,122.10,1,62.77,,,,,,,,,,,2,88.26,,,,,1,107.41,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,188.21,,,,,,,,,,,,,,1,167.22,,,1,170.94,,,1,90.83,,,2,125.47,7,242.05,,,,,1,90.83,,,,,1,167.22,,,,,4,191.30,4,182.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,304.88,,,,,,,,,,,,,,,,,,,,1,242.13,3,228.14,4,322.84,,,1,304.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,505.05,,,,,,,,,3,986.84,,,,,,,,,,,,,,,,,,,,,,,,,1,526.32,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1562.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,65.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.40,,,,,,,,,1,91.07,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.08,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,30.66,1,30.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,33.91,,,,,,,,,,,,,,,,,,,,,1,33.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,41.44,,,1,38.68,,,,,,,,,,,1,41.44,,,,,,,,,,,1,58.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,33.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.31,,,,,,,1,33.89,3,60.35,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,53.25,1,150.60,,,,,1,69.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,60.28,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,2,55.77,,,,,,,,,1,69.54,,,1,80.00,,,,,1,46.55,,,,,,,,,,,,,,,1,112.49,,,4,82.71,,,,,,,,,,,,,,
,,,,45~49,1,51.39,1,51.39,,,,,,,,,,,,,,,,1,69.25,2,68.12,,,1,67.02,,,,,2,102.77,,,,,,,,,,,,,,,,,,,,,1,67.02,1,51.39,,,,,4,98.99,,,,,,,,,,,,,,
,,,,50~54,1,68.26,,,1,68.17,,,,,,,,,,1,68.17,,,,,4,124.57,,,,,1,153.85,3,66.42,3,78.62,,,4,88.55,,,,,1,116.28,,,,,,,,,,,,,,,1,46.13,,,8,121.03,1,68.17,,,,,,,,,,,,
,,,,55~59,1,44.35,,,,,,,,,,,,,,,,,,,,5,115.85,,,,,,,2,118.84,4,158.60,,,8,120.94,2,190.29,,,,,,,,,,,2,156.99,1,44.35,,,,,2,86.99,1,95.15,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,193.42,,,,,,,,,,,,,,1,60.72,,,,,,,3,138.63,5,145.18,,,1,242.72,1,107.07,1,115.87,,,,,,,1,107.07,,,2,77.49,,,,,,,,,2,121.43,1,60.72,,,,,,,,,,,,
,,,,65~69,,,,,,,1,259.74,,,,,,,,1,259.74,,,,,2,330.03,,,,,1,162.87,2,325.73,5,192.83,,,4,272.48,,,,,,,,,,,,,1,162.87,,,,,,,,,2,387.60,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,144.51,1,264.55,,,,,1,264.55,,,,,,,,,,,1,144.51,1,233.10,,,,,,,1,233.10,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,645.16,,,1,645.16,,,,,,,,,,,1,313.48,,,1,649.35,,,,,,,,,,,,,,,,,,,,,,,1,649.35,,,,,,,,,,,,,,,,
