,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,肺、支氣管及氣管,,胃,,胰,,腎盂及其他泌尿系統,,鼻咽,,,,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,276.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,289.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,299.40,1,299.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,370.37,,,,,1,,,,370.37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,598.80,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,869.57,,,,,1,869.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,攝護腺,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,163.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,353.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,279.33,,,,,,,,,,1,,279.33,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,303.03,,,,,1,,,,303.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,552.49,,,,,,2,,1104.97,1,,552.49,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,840.34,1,840.34,1,840.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,骨、關節及關節軟骨,,,喉,,,結直腸癌,,腎,,膀胱,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,45~49,1,332.23,,,,,,,,,,,,,,,,,,,,1,,332.23,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,323.62,,,,
,,,,55~59,,,,,,,,,1,276.24,,,,,,,,,,,,,,,1,,276.24,,,,,,,,,,,,
,,,,65~69,,,1,343.64,1,343.64,,,1,343.64,1,,,,343.64,1,,343.64,1,,343.64,,,,,,,,,1,343.64,,,,,,,,
,,,,70~74,,,,,,,,,1,505.05,,,,,,,,,,,,,,,,,,1,505.05,,,1,505.05,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,,740.74,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1754.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,結直腸癌,,腦,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,159.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,289.86,,,,,,,1,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,342.47,1,342.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,943.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,813.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1369.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,甲狀腺,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,胰,,,結直腸癌,,,腦,,,膀胱,,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,1,172.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,1,,134.23,1,,134.23,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,,389.11,1,,389.11,1,,389.11,,,,,,,,,,,,,,,
,,,,60~64,1,294.12,,,,,,,,,1,,,,294.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,326.80,,,2,653.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,429.18,,,,,,,,,,,,,,,,,,,1,,429.18,1,429.18,,,,,,,,,,
,,,,75~79,,,,,1,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1388.89,,,,,,,,,,,,,,,1,,1388.89,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,骨、關節及關節軟骨,,,,,腦,,,膀胱,,,鼻咽,,,攝護腺,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,147.06,1,,147.06,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,176.06,,,,,,,,,,,,1,,176.06,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,289.86,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,303.95,1,303.95,,,,,1,303.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,316.46,,,2,632.91,1,316.46,,,,,,,,,,,1,,316.46,,,,1,,316.46,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,714.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
