,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,58.14,,,,,,,,,,,,,,,,,,1,43.74,,,,,,,,,,,1,112.49,,,,,1,71.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,3,145.70,1,104.17,,,,,,,,1,61.20,2,122.40,,,3,114.11,,,,,1,85.54,1,61.20,,,,,1,235.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,107.99,,,3,152.44,1,,,,107.99,1,83.89,4,161.75,2,81.20,3,152.44,,,,,,,,,1,83.89,,,2,257.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,128.04,1,145.35,2,124.38,2,,,,208.12,1,120.92,1,120.92,2,290.70,2,132.01,,,,,,,1,128.04,1,200.80,,,,,,,1,128.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,350.26,1,210.97,1,252.53,,,,,,,,,,,,,,,1,211.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,869.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,21.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,21.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,25.00,1,92.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,39.12,,,,,,,,,,,,3,65.22,,,,,,,,,,,,,,,,,,,,,,,,,1,39.12,,,,,,,1,39.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,63.09,,,,,,,1,63.09,,,,,,,,,,,,1,47.04,,,,,,,,,,,,,1,92.68,,,,,,,,,,,,,1,47.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,54.98,,,,,,,,,3,102.18,,,,,,,,,,,,,,,,,,,,,,,1,43.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,47.26,,,,,2,232.02,,,,,,,,1,58.75,,,,,1,116.01,2,47.43,1,47.60,1,116.01,2,232.02,,,,,,,,,,,,,,,,,,,3,78.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,61.71,,,,,2,85.22,,,1,,,,70.37,1,42.61,1,42.61,2,323.10,,,2,48.00,6,99.77,,,2,109.89,1,70.37,,,,,1,132.28,,,3,66.31,1,44.19,1,167.79,,,3,116.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,124.46,1,57.70,2,134.41,,,1,226.76,1,,,,57.70,1,57.70,,,,,,,1,78.00,6,129.81,1,95.51,1,57.70,,,1,57.70,,,,,,,2,66.33,,,,,1,209.64,6,325.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,129.20,,,,,,,,1,110.01,,,1,129.20,1,75.93,,,,,1,110.01,,,,,,,,,1,85.54,,,,,,,1,182.82,1,85.54,1,110.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,111.61,,,,,,,,,,,,,,,,,,,,,,,,3,304.57,,,1,111.61,3,233.64,,,,,,,,,,,,,,,3,246.91,2,223.21,,,1,111.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,1,312.50,,,4,423.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,436.68,,,,,,,,,,,1,558.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,20.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.79,3,122.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,2,94.12,,,,,,,,,,,,,,,,,,1,36.06,,,,,1,155.52,,,,,,,,,,,1,75.08,,,1,36.06,1,32.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,49.65,1,66.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,186.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,94.30,,,,,,,,,1,83.13,,,1,43.37,,,,,,,,,,,,,1,54.59,,,,,,,1,146.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,1,49.00,2,118.41,,,1,89.77,,,,,1,59.21,,,,,,,,,1,59.21,,,,,3,81.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,58.57,2,85.91,,,,,,,,,,,,1,162.87,2,88.57,,,,,2,67.54,4,171.82,,,3,70.75,1,103.95,,,,,,,2,250.94,,,2,104.60,1,66.53,,,,,1,66.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,90.42,,,1,73.58,,,,,,,,,,2,400.80,5,86.79,,,1,90.42,1,73.58,2,61.88,,,2,54.22,2,110.13,,,,,,,,,,,,,,,2,110.13,,,5,90.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,213.22,,,,,1,178.25,,,,,,,,,,,,,,1,126.42,4,184.42,3,113.29,,,,,,,,,,,1,106.61,,,,,2,133.42,,,,,,,,,1,81.23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,109.23,,,,,,,,,,,,,,,,1,123.61,,,,,1,139.86,3,184.28,,,4,136.61,,,,,,,,,,,,,,,,,,,,,,,,,1,109.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,1,286.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,568.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,1,380.23,,,,,,,,,,,,,,,,,,,,,,,,,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,5882.35,,,,,1,3448.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,19.73,,,,,,,,,,,,1,29.53,1,23.33,,,,,,,,,,,,,,,,,2,35.32,,,,,,,,,1,20.45,,,1,83.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,24.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,21.37,1,,,,21.03,,,,,,,,,,,,,,,,,,,,,1,20.67,,,,,,,1,64.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,37.72,,,1,21.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27.11,,,1,21.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,23.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.66,,,,,,,,,2,58.38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,33.28,,,,,,,,,,,,,,,,,,,,,,1,135.87,,,,,,,,,,,,,,,1,29.98,,,,,,,,,1,29.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,213.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.93,,,1,213.68,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,46.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.51,,,,,,,,,,,,,,,,,,,,,1,43.35,,,3,102.32,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,60.20,,,,,1,149.93,4,68.09,,,,,,,,,,,,2,70.67,,,,,,,1,89.37,,,,,,,,,,,,,1,48.97,,,2,253.81,,,2,253.81,1,50.38,1,167.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,4,67.19,,,,,,1,157.48,,,2,127.31,1,43.20,2,86.39,,,1,50.43,,,,,,,,,,,,,,,,,,,,,,,,,2,56.27,2,70.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,7,135.16,,,,,,,10,199.56,,,,,,,,,,1,128.70,1,69.25,6,115.85,,,,,2,59.24,1,85.47,,,,,,,,,1,51.76,1,85.47,,,,,1,51.76,2,52.66,3,207.76,1,85.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,300.30,,,,,1,169.49,3,121.95,,,,,,,,,,1,215.52,,,1,66.93,,,,,2,208.55,1,74.13,,,,,,,,,1,169.49,3,197.89,,,1,300.30,,,,,2,133.87,4,222.35,2,431.03,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,94.34,,,,,,,,,,,,,,2,245.10,,,,,1,135.87,5,162.71,,,,,2,106.61,3,111.73,,,,,,,1,135.87,,,4,258.23,,,,,,,,,5,170.65,,,,,,,3,146.20,,,,,,,,,,,,,,,,,,
,,,,70~74,1,431.03,1,143.88,,,1,177.30,,,,,,,,,,,,,,1,263.85,5,253.16,,,,,3,322.58,2,186.22,1,263.85,,,,,,,,,1,201.21,,,,,,,1,177.30,,,1,201.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,359.71,,,,,,,,,1,,,,328.95,,,,,,,,,1,476.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,20.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,22.00,,,,,,,,,,,,,,,,,,1,22.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,23.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,70.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,2,42.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,23.35,1,24.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.93,,,,,,,,,,,,,,,,,1,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,65.45,,,,,,,1,65.45,,,,,,1,48.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,47.15,,,,,,,,,,1,47.15,,,,,,,,,,,,,,,,,,,,,,,,,3,88.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,45.19,,,,,,,2,49.31,,,,,,1,49.60,1,49.60,2,73.94,,,,,,,,,,,,,,,,,,,,,,,,,3,107.30,1,45.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,52.10,,,,,1,45.27,4,89.35,1,,,,45.02,1,50.20,,,5,91.59,,,,,2,71.00,1,61.80,,,,,,,1,61.80,,,,,,,1,45.02,7,111.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,87.03,,,1,48.19,1,139.28,4,118.10,,,,,,2,57.00,4,84.32,1,49.85,,,,,2,86.69,1,80.97,1,48.19,,,,,,,,,1,49.85,,,,,2,73.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,60.17,,,,,,,1,98.14,,,,,,,,2,240.10,4,129.24,,,,,2,86.99,4,116.99,,,,,,,,,,,1,117.51,,,1,69.06,1,69.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,107.76,1,144.09,,,,,,,,,,,,,,1,322.58,1,92.68,,,,,5,160.46,1,110.38,,,1,301.20,,,1,92.68,1,110.38,4,182.82,,,1,125.16,,,,,2,128.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,125.00,1,247.52,1,168.63,,,,,,,,,,6,219.78,,,,,,,1,193.42,,,,,,,,,,,1,125.00,,,1,166.39,1,168.63,,,1,125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,289.86,1,1010.10,,,,,1,289.86,,,,,,,,,1,325.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,961.54,,,,,,,,,,,,,,,,2,1025.64,,,,,,,,,,,,,,,,,,,,,,,,,1,847.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
