,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,27.37,,,1,10.99,1,60.68,,,,,,,,,,,,,,1,40.87,2,21.97,,,,,,,,,,,,,,,,,,,,,1,26.72,,,,,1,10.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,30.09,,,,,,,,,,,,,,1,30.09,,,,,2,60.86,,,1,84.96,,,,,,,,,,,,,,,1,21.44,,,1,31.87,,,,,,,,,2,17.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,34.08,1,18.05,1,,,,124.84,1,124.84,,,,,1,34.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,51.11,,,,,1,34.64,,,1,,,,19.41,1,19.41,,,,,1,19.41,,,2,29.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,72.60,,,,,,,,,,,,,,1,59.17,,,,,,,1,36.30,,,,,3,37.94,2,72.60,,,,,,,,,,,1,60.10,,,,,,,,,,,4,59.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,93.55,,,,,,,,,,,,,,7,111.91,,,,,2,49.08,1,23.98,1,39.68,,,2,41.49,1,58.34,,,,,,,,,,,,,3,49.91,,,,,,,,,4,77.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,101.16,1,196.46,1,26.12,,,1,47.39,,,,,,5,54.91,,,,,,,1,94.34,4,55.60,,,7,91.94,2,41.37,,,,,,,,,,,5,93.58,,,,,1,26.12,1,47.39,,,3,283.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,8,95.28,,,,,1,124.22,3,88.18,,,,,,7,96.00,,,,,,,2,58.79,12,228.40,,,5,83.22,2,55.20,,,,,,,,,,,,,1,270.27,,,1,67.66,,,2,47.54,1,29.39,,,1,67.66,,,,,,,,,,,,,,,,,,,,
,,,,60~64,6,153.93,,,,,,,3,109.29,,,,,,4,90.46,,,,,,,2,112.42,6,204.64,,,11,213.26,7,170.19,1,95.88,,,,,,,,,,,5,132.00,,,1,36.43,,,,,4,93.94,1,129.03,2,72.86,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,195.50,,,1,143.47,,,,,,,,,,2,66.73,,,,,,,,,8,178.73,,,7,183.34,2,100.35,,,,,1,66.31,,,,,,,2,282.49,,,,,,,1,66.31,3,162.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,165.15,,,1,135.87,,,1,277.01,,,,,,3,247.73,,,,,1,135.87,2,163.00,,,,,,,,,,,,,,,1,128.87,,,1,229.89,2,132.28,,,,,,,1,135.87,,,,,1,135.87,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,1,694.44,,,1,502.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,1886.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1886.79,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,8.75,,,2,27.18,,,,,,,,,,,,,,,,,,,,,,,,,,2,17.50,,,1,22.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,2,39.05,,,,,2,34.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,2,30.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,58.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,2,14.90,1,,,,16.90,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.52,,,1,25.79,,,,,1,36.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,26.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,52.66,,,1,26.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,29.07,1,29.07,,,,,1,30.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,136.99,,,,,,,,,,,,,,2,46.63,,,,,,,2,57.08,,,,,,,,,1,46.06,,,,,,,,,,,,,,,,,,,,,4,43.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,90.25,,,,,,,,,,,,,,2,61.18,,,,,,,,,,,2,169.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,35.64,,,1,78.68,,,2,40.15,,,,,,5,66.23,,,,,2,117.92,2,43.50,4,88.85,3,47.66,,,,,,,,,,,1,35.64,,,,,2,49.06,,,,,1,89.85,,,1,58.96,,,1,58.96,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,48.62,,,,,2,61.61,,,1,,,,156.25,4,46.66,,,,,,,1,58.62,4,61.56,7,83.40,3,56.32,,,,,,,,,,,,,,,,,,,,,,,,,6,76.36,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,77.25,,,2,51.40,,,1,96.06,,,,,,6,84.23,1,64.27,,,2,357.78,,,4,47.00,5,94.71,7,91.65,,,,,,,,,,,,,1,64.27,3,42.12,1,75.82,2,128.53,,,,,3,77.10,2,40.55,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,6,115.94,,,,,,,,,1,,,,28.55,9,112.21,,,,,,,2,45.56,6,84.42,4,91.76,3,268.58,,,1,28.55,,,1,112.74,,,,,1,28.55,3,58.85,,,,,1,28.55,2,125.39,5,98.08,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,183.15,,,1,39.37,2,78.74,2,189.39,,,,,,3,119.14,,,1,158.23,1,39.37,4,111.23,17,313.71,12,201.68,4,91.10,1,546.45,,,,,1,125.79,,,,,1,120.48,4,106.44,,,,,,,,,4,90.38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,66.12,,,1,196.85,,,,,,,,,,4,132.23,,,,,,,3,133.21,7,163.82,6,152.01,3,168.92,,,,,2,129.79,,,,,,,,,1,64.89,,,1,145.56,,,2,129.79,2,100.81,,,1,130.21,,,,,,,,,,,,,,,,,,,,
,,,,70~74,3,367.20,1,515.46,,,,,,,,,,,,,,1,284.09,,,,,3,254.24,2,228.05,,,1,561.80,,,1,114.03,,,,,,,,,1,212.77,,,,,,,,,1,186.57,,,1,275.48,2,184.84,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,243.31,,,,,,,,,1,,,,952.38,,,,,,,,,2,1226.99,,,,,,,,,,,,,,,,,,,,,2,315.96,,,,,,,1,393.70,,,,,2,560.22,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,5000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2040.82,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,35.30,,,,,,,,1,100.10,,,1,33.57,,,,,,,,,,,,,,,,,1,21.43,,,,,,,,,1,61.01,1,20.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,2,26.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,4,20.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,26.20,,,,,,1,103.09,,,,,2,18.43,1,23.98,,,1,10.84,,,,,,,,,,,,,,,,,2,14.94,1,61.39,,,1,23.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,46.79,,,,,1,20.45,,,,,,1,29.25,1,46.79,,,,,,,,,,,1,10.98,,,,,,,,,,,1,77.40,,,,,,,,,,,,,,,1,20.45,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,4,35.53,1,,,,13.63,1,13.63,,,,,,,4,40.89,,,,,1,13.63,,,,,,,,,,,,,,,,,,,,,,,2,27.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,20.50,,,,,,,,,,,,,,,,2,85.43,,,2,27.18,,,,,,,,,,,,,,,,,,,,,,,,,,,4,47.24,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,121.95,,,,,,,,,1,,,,52.60,7,86.96,,,,,2,43.16,,,,,,,,,,,2,33.90,,,,,,,,,,,,,,,,,,,,,,,4,54.00,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,94.11,1,38.80,,,,,,,,,,,,3,52.46,1,87.49,,,,,,,3,56.47,1,57.27,,,,,,,,,1,64.56,,,,,,,2,62.72,,,,,,,1,38.80,1,23.98,3,71.94,,,1,23.98,,,,,,,,,,,,,,,,,,
,,,,50~54,2,99.90,1,92.59,,,1,25.06,1,63.41,,,,,,3,55.56,,,,,1,63.41,4,49.65,5,84.49,,,3,40.51,2,126.82,,,,,,,,,,,,,1,44.42,,,,,1,25.06,1,92.59,1,25.06,8,102.31,1,92.59,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,57.01,,,,,,,1,112.99,1,,,,102.56,3,85.52,,,,,,,2,112.74,9,117.16,,,10,128.40,4,66.29,,,1,83.68,,,,,,,3,138.25,3,53.06,,,1,28.51,,,,,1,257.73,4,91.05,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,223.46,1,142.25,1,36.44,,,,,3,,,,110.09,1,36.44,1,36.44,,,,,1,36.44,8,280.80,,,3,71.79,6,95.30,,,,,,,,,,,,,4,90.44,,,1,36.44,,,,,5,105.17,1,36.44,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,64.18,,,,,,,1,,,,65.45,3,118.34,,,,,,,1,64.18,6,201.75,,,4,103.49,,,,,1,320.51,,,,,,,3,192.55,3,97.21,,,,,,,,,,,5,277.62,1,65.45,,,1,64.18,,,,,,,,,,,,,,,,
,,,,70~74,1,467.29,,,,,,,,,,,,,,2,105.10,,,1,271.74,,,1,98.72,5,381.97,,,5,195.08,1,621.12,1,185.19,,,,,,,,,,,1,98.72,,,,,,,,,2,370.37,2,162.60,,,1,467.29,,,,,,,,,,,,,,,,,,
,,,,75~79,1,340.14,,,,,,,1,925.93,1,,,,340.14,,,,,,,,,,,3,426.74,,,2,497.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,549.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,4,17.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.25,1,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,122.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,2,24.02,,,,,,,,,,,,1,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,17.21,,,1,,,,17.21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.40,2,74.63,,,,,1,37.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,28.06,,,,,,,,,,,,,,,,,,1,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,11.02,,,,,,,,1,11.02,,,1,34.15,,,,,,,,,,,,,,,,,,,,,,,1,27.89,,,,,,,,,1,47.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,12.76,,,,,1,65.36,,,,,,,,1,51.10,,,1,23.47,1,12.76,,,1,12.76,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,26.30,,,,,,,,,,,,,,1,38.87,,,,,,,,,1,38.87,,,,,,,,,,,,,,,,,1,66.62,,,,,,,,,1,38.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,101.23,,,,,,,,,,,,,,1,52.80,,,,,1,20.79,,,,,,,,,,,,,,,,,,,1,52.80,,,,,,,,,,,3,62.37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,44.48,1,63.29,,,2,37.49,,,,,,,,3,51.86,,,,,1,88.50,1,39.37,4,97.25,,,1,39.37,,,,,,,,,,,1,135.87,,,,,,,,,2,47.56,3,40.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,8,118.27,,,,,2,73.83,1,291.55,,,,,,3,100.20,,,,,1,163.67,2,31.68,3,39.90,3,43.90,,,1,133.33,,,1,72.25,,,,,,,,,,,,,3,85.71,2,87.15,3,38.97,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,51.15,,,3,81.68,,,3,46.40,,,,,,4,67.51,,,,,4,88.18,3,74.57,5,80.39,4,81.57,,,1,56.53,,,,,2,507.61,1,115.87,2,42.59,,,1,56.53,,,,,,,2,42.12,2,86.73,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,136.99,,,,,1,110.13,,,,,,,,3,56.40,1,83.82,,,3,89.18,10,167.56,9,210.67,1,32.82,,,1,110.13,,,,,1,32.82,2,65.64,2,65.64,,,,,,,,,,,1,110.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,84.96,,,,,,,3,121.85,,,,,,3,144.72,,,,,2,108.70,9,228.72,12,235.39,2,380.23,,,,,,,,,,,1,120.34,2,107.30,,,,,,,,,,,,,,,2,70.50,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,184.50,,,,,2,110.86,4,201.31,9,264.55,,,,,,,,,,,,,1,105.93,1,79.24,,,,,,,,,3,136.43,1,291.55,1,105.93,1,105.93,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,289.86,,,,,,,3,323.28,2,245.70,1,300.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,249.38,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,2272.73,,,2,854.70,,,,,1,526.32,,,,,,,,,,,,,,,,,,,,,,,1,1190.48,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
